gene,de_coef,de_pval,dv_coef,dv_pval,de_fdr,dv_fdr,isgf3_binding,gene_type,ct
SELT,0.0007651881907734902,0.9469681809085452,0.2459925738217868,0.3634359025759246,0.9643292642252018,0.8351351416966699,False,upreg,NK
DHX36,-0.14590888439952493,0.42672047578589634,-0.24375841612746274,0.5703664365374402,0.5806819837531908,0.8746714481564116,False,upreg,NK
SSR3,0.3028192381089433,0.06023009248815701,0.1588493448487922,0.6468133107727017,0.12889872683104703,0.9034254387985443,False,upreg,NK
CCNL1,,,,,1.0,1.0,False,upreg,NK
PDCD10,-0.04364144454182469,0.8227722772277227,0.3228373249524735,0.18715959729328271,0.8858394033235922,0.7438668743931902,False,upreg,NK
SEC62,0.003980094961062324,0.974711140178766,0.25788815227138706,0.15436607434863187,0.9803383630544125,0.7203424588105951,False,upreg,NK
SKIL,0.14611565871300128,0.40552464991367737,-0.3790751130939204,0.05372217958557176,0.5586822121696885,0.5734414817577227,False,upreg,NK
TNFSF10,2.1080367186522317,3.714860771691518e-07,0.5013761427018044,3.4063020192080153e-06,2.0865080366124814e-05,0.0026984441381537796,True,ISGF3,NK
MRPL47,-0.08210176159656633,0.6920986849255516,-0.10530576207778362,0.5956521739130435,0.7997114193840261,0.8859495740627047,False,upreg,NK
NDUFB5,0.051044783176282964,0.7333056822895064,0.19608075050000265,0.8938053097345132,0.8243786051129502,0.984759491135701,False,upreg,NK
AP2M1,-0.26327457220689804,0.014887234751694256,0.2869203344776506,0.008222222222222223,0.041065916177359774,0.31398611111111113,False,upreg,NK
PSMD2,-0.22971203788130798,0.200435137340223,0.1900258795638546,0.6552427580579355,0.3350639368396067,0.907105055799273,False,upreg,NK
TRA2B,-0.4125359262489419,0.01404238720582499,0.04664584241476478,0.47360208062418724,0.03916174577422344,0.8601452471669794,False,upreg,NK
DNAJB11,,,,,1.0,1.0,False,upreg,NK
EIF4A2,-0.3310499796813563,8.328237209192622e-06,0.01033855083574069,0.8826882688268827,6.642315767529564e-05,0.984759491135701,False,upreg,NK
PPP1R2,-0.2516477021435173,0.0558800315706393,-0.026447245094804603,0.8553836438269656,0.12128845218351907,0.9759987209085904,False,upreg,NK
RPL35A,-0.21125484976913997,0.0007999200079992001,0.060959821308478705,0.8410011423823865,0.003383375637065129,0.9741264416978922,False,upreg,NK
ATP5I,-0.0530035943694113,0.8601385508331774,-0.19848061311355197,0.2531835205992509,0.9108015758549594,0.7626392577778839,False,upreg,NK
SPON2,-0.8356179316538793,1.4008862767304462e-05,0.2723286396302349,0.6461746326634015,8.8864527973463e-05,0.9034254387985443,False,upreg,NK
SLBP,0.08736424423315764,0.5399527186761229,-0.23336376653841834,0.7004259346900142,0.6838981391117087,0.922328116585342,False,upreg,NK
LRPAP1,-0.19699918043869646,0.09746540957511939,0.25842794354389087,0.12882684300759245,0.19086976041794215,0.6807383663256392,False,upreg,NK
LYAR,-0.550580947608,1.4860573094869504e-05,0.005045521867599221,0.7795031055900621,9.218081381690625e-05,0.9516742143543296,False,upreg,NK
MRFAP1,0.0421297233038371,0.7530502684236213,0.18409272084390826,0.39853569249542403,0.8390228759512625,0.8431377162629757,False,upreg,NK
BLOC1S4,-0.5434203286243489,1.0407656122845478e-05,0.34712215874212443,0.0163265306122449,7.309284932251249e-05,0.3959124705353394,False,upreg,NK
WDR1,-0.07843148273832648,0.614453781512605,0.300487987688166,0.28811564968902337,0.736441753171857,0.7772126355849592,False,upreg,NK
CD38,1.822682242335313,1.8080292284215628e-07,0.20780602376877041,0.390642790601387,1.841176430942625e-05,0.8428577670963513,False,upreg,NK
FGFBP2,-1.0502169900241651,2.46000568083662e-06,0.1172984106016864,0.614867617107943,4.0602915630015576e-05,0.8934223877596984,False,upreg,NK
MED28,0.05000190760821458,0.6147058823529412,0.03862128547632455,0.9780610368917759,0.736441753171857,0.9957597697707761,False,upreg,NK
RBPJ,,,,,1.0,1.0,False,upreg,NK
ARAP2,,,,,1.0,1.0,False,upreg,NK
RPL9,-0.14060614005248778,0.025197480251974803,-0.010123123699090361,0.15028901734104047,0.06283943034268002,0.7118340278711297,False,upreg,NK
RHOH,,,,,1.0,1.0,False,upreg,NK
OCIAD1,-0.34262075167941597,0.0349002849002849,-0.4455091092207304,0.22177371482844593,0.08265144989951191,0.7494633547991413,False,upreg,NK
OCIAD2,-0.37110076897797906,0.0014242115971515768,0.010377799111445285,0.7591820124122495,0.005355035605289929,0.9447254777675853,False,upreg,NK
CHIC2,0.3848233299943606,0.006139004604253453,-0.1464756451245667,0.9523078609801556,0.019137407210198264,0.994258187145826,False,upreg,NK
TMEM165,-0.16600288596919757,0.33084112149532713,-0.34812928155412376,0.1080575808562348,0.4835979072575236,0.6536948703283115,False,upreg,NK
HOPX,-0.8051440437950509,1.6412708639155614e-05,-0.19523890599471935,0.34195402298850575,9.844704503719523e-05,0.8258999672536207,False,upreg,NK
REST,,,,,1.0,1.0,False,upreg,NK
IGFBP7,0.3334705593161304,0.0059135399673735725,0.3301378249001764,0.23307504078303426,0.018481702915934796,0.7523544884379911,False,upreg,NK
PPBP,,,,,1.0,1.0,False,upreg,NK
CCNI,0.20476220215935725,0.07026861403329589,0.03274849907983486,0.15444330949948928,0.14703466840528695,0.7203424588105951,False,upreg,NK
HNRNPDL,-0.6220844530219362,6.43758929498876e-05,0.4193663035526554,0.11254996003197441,0.0003109381074496547,0.6661774264567127,False,upreg,NK
PLAC8,0.2300613182560894,0.013330640274691982,0.3009338004005716,0.6617513382486617,0.0374483733693646,0.907105055799273,False,upreg,NK
MRPS18C,0.34300935796654125,0.024150422632396067,0.25748986269706675,0.45686680469289165,0.06085260518250209,0.8556361246860905,False,upreg,NK
HSD17B11,-0.6127009847784461,3.404393344534839e-05,-0.03838418363043346,0.7329213295473526,0.0001791134906010163,0.9377441181409912,False,upreg,NK
PPM1K,1.6630581848440038,8.84679212191283e-06,0.12608368628588382,0.4717519497812441,6.761969437118013e-05,0.8601452471669794,True,ISGF3,NK
PYURF,0.20120499179626686,0.05115143797092221,0.13945823893089393,0.5828911059223095,0.11303265316540134,0.8793739894284719,False,upreg,NK
H2AFZ,-0.15091029356882835,0.16263291139240507,-0.37003355693422696,0.7711160623860644,0.28554226684126294,0.949903052657027,False,upreg,NK
UBE2D3,0.15016939662381915,0.0827711207330581,-0.342594068263929,0.2986908358509567,0.16885861358229884,0.7934786987171066,False,upreg,NK
CISD2,0.06749383801625082,0.56088933804952,0.05472420818208418,0.6880053908355795,0.698681723849657,0.9206622441736376,False,upreg,NK
RPL34,-0.10589394086670285,0.07439256074392561,-0.039000998114657334,0.9269191402251791,0.15486832918071056,0.9902624133646692,False,upreg,NK
OSTC,0.23107459310850914,0.052046215311521433,0.18742457361831916,0.004319654427645789,0.11459545064987242,0.2589725369934054,False,upreg,NK
CCDC109B,0.012839299133162993,0.832963485979423,-0.1550772730400981,0.18218500958337536,0.8928784033919781,0.7438668743931902,False,upreg,NK
LARP7,0.11790063879482372,0.4696547884187082,0.10201618290269508,0.11833495753863288,0.6211235405277722,0.6661774264567127,False,upreg,NK
C4orf3,0.6374221384585987,2.6462321271912907e-08,-0.43177105937454946,0.14514647341022763,7.517673811688968e-06,0.6928476191691334,False,upreg,NK
ANXA5,0.36176569833053246,0.009530791788856305,0.12957823178967945,0.5623854332152023,0.028131950642469577,0.8746714481564116,False,upreg,NK
NDUFC1,,,,,1.0,1.0,False,upreg,NK
SMARCA5,0.15695861969022035,0.3447077409162717,-0.35594817462061273,0.15231474166534997,0.4975881374273957,0.7186432985137362,True,ISGF3,NK
LSM6,0.17784445189629738,0.30885742509054986,-0.11081499601387831,0.9270541742137329,0.4619630030118138,0.9902624133646692,False,upreg,NK
RPS3A,-0.3586824217955543,1.3596063235771573e-06,0.007113616030068764,0.5524244152880776,3.534976441300609e-05,0.8746714481564116,False,upreg,NK
HMGB2,-0.25778261582319306,0.030509835407466882,-0.1338193945136763,0.7357221720365352,0.07397424378556455,0.9377441181409912,False,upreg,NK
SPCS3,0.556878225322317,5.377257260176103e-05,-0.044650557757364616,0.20798182998053213,0.0002638959185516144,0.746301288912227,False,upreg,NK
IRF2,0.6840982416214525,3.670263467760006e-05,-0.09849222610239422,0.8836765827612509,0.00019004499820350542,0.984759491135701,True,ISGF3,NK
FRG1,-0.2933932644787728,0.07866507747318235,-0.06734600544976793,0.9802774165583008,0.16236757437241098,0.9957597697707761,False,upreg,NK
SDHA,-0.10822922396690206,0.5297016861219196,0.05234388140814179,0.9033597094305358,0.6763797914743842,0.984759491135701,False,upreg,NK
PDCD6,-0.4104600080116572,0.0008081624406505708,0.6034467435219685,0.09052333804809053,0.0034054293188793016,0.6459096819955077,False,upreg,NK
MRPL36,-0.21013286772644169,0.22711169121760208,-0.2666102153521427,0.19022752704214846,0.36905649822860337,0.7438668743931902,False,upreg,NK
NDUFS6,,,,,1.0,1.0,False,upreg,NK
MED10,0.13344740932981666,0.22096660276460497,0.23539848354569712,0.7507568113017155,0.3614910760261035,0.942276736300461,False,upreg,NK
CCT5,-0.17315578782439622,0.29278932512188866,0.08643756103324575,0.7047350186064417,0.4439063961525409,0.9238291608181394,False,upreg,NK
FAM105A,0.10999108533388702,0.46191007060572276,-0.24249769044800867,0.2523694480579818,0.6142046858326368,0.7626392577778839,False,upreg,NK
SUB1,0.383378130990733,0.00031807607353565996,-0.1538093176573107,0.5656003708854891,0.0014185728535057536,0.8746714481564116,False,upreg,NK
PTGER4,0.11960586325738094,0.28004228826500643,0.01656679027317678,0.8075657894736842,0.4309970733751106,0.9609010659560292,False,upreg,NK
RPL37,-0.1858097149670137,0.04081224367310193,-0.03541112260926808,0.39559779889944974,0.0942770543828555,0.8428577670963513,False,upreg,NK
GZMA,0.5273097969526779,0.00021619154207726441,0.061907594146324275,0.6192872961546205,0.0009784669052533967,0.8942739113772636,False,upreg,NK
GPBP1,0.32124312412932615,0.005283178360101437,-0.07024059993715501,0.004861037725879742,0.01668228412414459,0.2589725369934054,False,upreg,NK
PIK3R1,-0.28121230715235507,0.047238855622089154,0.19623241790127033,0.4948430741931906,0.10600704208464057,0.8617194842036494,False,upreg,NK
MRPS36,,,,,1.0,1.0,False,upreg,NK
TAF9,-0.004926593769763746,0.9906006053847379,-0.3817639665788031,0.1159974506054812,0.9928592311186356,0.6661774264567127,False,upreg,NK
BTF3,-0.3040800330201978,4.998520484902444e-06,0.10773927522201414,0.6285542651181417,5.0901600271256556e-05,0.8983547508472154,False,upreg,NK
IQGAP2,0.3253939066804121,0.13528748590755355,0.5219726319013156,0.34993422289043413,0.24492045596893397,0.8328063063446113,False,upreg,NK
TBCA,0.0027402150472344545,0.9302168021680217,0.058636949829142436,0.5264822134387351,0.9553476165240872,0.8711206054121872,False,upreg,NK
RPS23,-0.17539858607509384,0.009599040095990401,0.09445559930625118,0.20214149904933454,0.028265125294699444,0.7438668743931902,False,upreg,NK
COX7C,-0.04414720080834198,0.6827615417196103,-0.09350360827139019,0.16859049031028275,0.7939882817801869,0.7355776829461039,True,ISGF3,NK
GLRX,,,,,1.0,1.0,False,upreg,NK
CAST,-0.02245083535320208,0.9008275318534087,-0.04495861514224692,0.7588018917498687,0.937658640481146,0.9447254777675853,False,upreg,NK
CHD1,,,,,1.0,1.0,False,upreg,NK
SRP19,0.03158452037900804,0.9153071850052066,0.3424927934864026,0.0742926575247353,0.9478859153189512,0.6052375166348435,False,upreg,NK
REEP5,-0.04596871991133533,0.7276813074565883,0.1393044131240177,0.14367580843225541,0.8204622409147093,0.6902585735489415,False,upreg,NK
ATG12,,,,,1.0,1.0,False,upreg,NK
AP3S1,0.26350610224341475,0.04283604135893648,-0.05922620822079334,0.8890803890188355,0.0978423225058325,0.984759491135701,False,upreg,NK
HINT1,-0.41118871657607714,9.80769321390959e-06,0.16112567232762645,0.746647988793276,7.219880185179228e-05,0.9415932325132954,False,upreg,NK
CDC42SE2,0.23894560042242133,0.043601651186790505,-0.14343511293900393,0.5158044123338924,0.09899878698350092,0.8634424546192007,False,upreg,NK
C5orf56,0.8834922363776014,3.1282584457835158e-06,0.2957240719986951,0.47755433678651227,4.318514932621421e-05,0.8601452471669794,False,upreg,NK
IRF1,0.1127931778025035,0.24482687973775866,0.12929059268917065,0.507120172113513,0.38753684849681486,0.8617194842036494,True,ISGF3,NK
UQCRQ,-0.04246286010683722,0.8036444340614414,-0.018380821302353016,0.7845794392523364,0.8735813431999102,0.9516742143543296,False,upreg,NK
VDAC1,-0.36777306980451147,0.018162618796198522,0.027845677860339514,0.3609673671982258,0.048244901942518494,0.8351351416966699,False,upreg,NK
SKP1,0.025274073821120305,0.6835316468353164,-0.14730942618251736,0.6392455858747994,0.7939882817801869,0.9031521955248306,False,upreg,NK
PPP2CA,-0.20282424610140368,0.174910148896115,-0.2040180250839715,0.12290311537144813,0.30322782044078167,0.6677143308722256,False,upreg,NK
UBE2B,-0.06921615357060096,0.6279633336845433,-0.0191965605748855,0.5957850368809273,0.7482257973194859,0.8859495740627047,False,upreg,NK
CAMLG,,,,,1.0,1.0,False,upreg,NK
H2AFY,-0.14980457283707055,0.3587106980423176,0.0022882233414230234,0.4454113924050633,0.5120846647286356,0.8504573773734176,False,upreg,NK
HNRNPA0,-0.3894025588935453,0.00040953620258909475,0.2539780329426096,0.42080523196403025,0.0018001915092225676,0.8452096315161086,False,upreg,NK
MATR3,0.0017389849123491373,0.9570810142238714,0.0829692112310202,0.42330529440870857,0.9713895343700755,0.8452096315161086,False,upreg,NK
PAIP2,-0.14384246254988967,0.19989759344598054,-0.10960482434002773,0.5788611224907825,0.3346230947821756,0.8765406340566744,False,upreg,NK
UBE2D2,-0.19429628568827065,0.1140434552199258,-0.18227719803118567,0.5124019503921984,0.21539583041537763,0.8634424546192007,False,upreg,NK
SRA1,0.13532236657907,0.38933537441000127,0.05704099987176943,0.2533809645317683,0.5407535401213756,0.7626392577778839,False,upreg,NK
NDUFA2,-0.14487406139295583,0.34529847834568866,-0.31474102038968765,0.4015609756097561,0.4975881374273957,0.8444807973156464,False,upreg,NK
IK,-0.16775299346073505,0.30207612456747407,-0.1259826454399193,0.9458383803426198,0.454583751330402,0.9928454151035122,False,upreg,NK
ZMAT2,0.007048124868832543,0.8307473309608541,-0.6014991718315588,0.1919134396355353,0.8912846693890814,0.7438668743931902,False,upreg,NK
TAF7,-0.12810718211528882,0.3396712858524009,0.11721247800960559,0.9241512677266868,0.4929671155720117,0.9897912382973925,False,upreg,NK
NDFIP1,0.15917287209224942,0.2880132528694829,-0.3288569151821693,0.3088757396449704,0.43939100500188283,0.7999373332768768,False,upreg,NK
NR3C1,-0.0015934275231607737,0.8849784034554471,0.2004093943574285,0.36512,0.9288369017175536,0.8357761426776278,False,upreg,NK
YIPF5,0.08371345905936595,0.5607648888376915,0.18147045705901396,0.20161290322580644,0.698681723849657,0.7438668743931902,False,upreg,NK
CD74,-0.004726173477054639,0.9876889200280252,-0.1938296528483064,0.6724742164814258,0.9917468038407944,0.912968265652198,False,upreg,NK
RPS14,-0.028969743715463507,0.6519348065193481,0.4161869968294877,0.2860176239515872,0.7712142628912327,0.7772126355849592,False,upreg,NK
HAVCR2,0.915188999186479,7.533672885998311e-06,0.1930635171601036,0.19712351945854484,6.34906777013099e-05,0.7438668743931902,False,upreg,NK
TTC1,-0.08776268899211648,0.6969774590163934,-0.0966039425291529,0.25156910464967336,0.8027393543054032,0.7626392577778839,False,upreg,NK
MAT2B,-0.10347909780570799,0.49384780790825467,-0.1624129186699087,0.5156511350059737,0.6440576534299757,0.8634424546192007,False,upreg,NK
NPM1,-0.4473335117863139,0.0003050109548343342,0.027830314795076003,0.691167634688564,0.0013652871311632103,0.9210543616024266,False,upreg,NK
DUSP1,-0.17262106626569712,0.3371458279178581,0.9866214408666543,0.024177823995840373,0.49105149191373365,0.4616453269205771,False,upreg,NK
ATP6V0E1,-0.00883241240337112,0.9953843066425848,0.1452657429043704,0.6675363773206222,0.9961995272049456,0.9104123360332593,False,upreg,NK
HIGD2A,-0.3633109637009935,0.008111366874931492,-0.25224459902833646,0.3551852663889498,0.024656941097428567,0.8351351416966699,False,upreg,NK
CLTB,-0.40048240997473905,0.008258258258258258,0.30246665857839955,0.26604930546865224,0.024917510102695287,0.7697742657453689,False,upreg,NK
NSD1,-0.1271549662789504,0.5397405444911383,-0.767902927103209,0.1070906432748538,0.6838981391117087,0.6510684879695092,False,upreg,NK
PRELID1,-0.034177535919912586,0.7993576232058617,0.2572059083482519,0.09074483035535033,0.8726512074689496,0.6459096819955077,False,upreg,NK
LMAN2,-0.14760540287719276,0.16750150270486877,-0.0263842772808759,0.5308085362188157,0.29282809199620835,0.8711206054121872,False,upreg,NK
TMED9,-0.05495373013868659,0.6374510426590452,0.09637843971129581,0.2718611052297269,0.7577482238612385,0.7705321308936923,False,upreg,NK
SQSTM1,-0.37146418432977957,0.0025764895330112722,-0.23694005842590266,0.057762508052394246,0.008976746406914003,0.5734414817577227,False,upreg,NK
MGAT1,-0.2338932787011582,0.08830492424242424,-0.12525079754311422,0.6380963655735764,0.17572036944859243,0.9031521955248306,False,upreg,NK
GNB2L1,-0.387897881600114,6.123504920834821e-06,0.12911399967747839,0.027485204132811716,5.66888107065163e-05,0.4657219039104352,False,upreg,NK
SERPINB1,0.0817546274531018,0.5767333160218125,-0.22009574822966588,0.37371769900012985,0.7083096604810603,0.8405024179126588,False,upreg,NK
SSR1,0.060801892719041406,0.5993008157149992,0.07153692272194695,0.6903096903096904,0.7287020863718696,0.9210045495240358,False,upreg,NK
TMEM14B,-0.7487068289187522,0.00010878482076864208,-0.26547575916605726,0.005008765339343852,0.0005112886576126177,0.2589725369934054,False,upreg,NK
NOL7,0.06492518532305318,0.6092553545666408,-0.01718416857207151,0.6530521642619311,0.7327854756697196,0.9068519826455452,False,upreg,NK
DEK,0.027861661710004693,0.8613507258573533,0.24299280896092504,0.135718043135192,0.9108015758549594,0.6833147091689702,False,upreg,NK
HIST1H2AC,0.31287773379003647,0.04337192238708625,0.3810001887506338,0.8170254403131115,0.0987396813406318,0.963163302894589,False,upreg,NK
BTN3A2,-0.06844350999808935,0.6010689990281827,0.04871509711329683,0.513424857246993,0.7301255634318481,0.8634424546192007,False,upreg,NK
ABT1,-0.2653420764112556,0.06857142857142857,-0.03490576003071483,0.34671069342138683,0.14397643593519882,0.8289115200838103,False,upreg,NK
HIST1H2BK,0.2887195779388939,0.1348558999456226,-0.07894564539732381,0.6852791878172588,0.24450134975304275,0.9192219182356645,False,upreg,NK
HLA-F,0.04929176041774829,0.570882766941484,-0.060654464352237265,0.31094127111826225,0.7045166397007385,0.7999373332768768,False,upreg,NK
HLA-A,0.057154212199622585,0.21457854214578542,0.1432736470104907,0.8966942148760331,0.3529138337848584,0.984759491135701,False,upreg,NK
ZNRD1,,,,,1.0,1.0,False,upreg,NK
PPP1R11,,,,,1.0,1.0,False,upreg,NK
HLA-E,0.480441947308742,1.6542597910680294e-06,0.159729516621979,0.3672764227642276,3.702701418441933e-05,0.8357761426776278,True,ISGF3,NK
TUBB,-0.44703773841706296,0.0018552875695732839,-0.4353239919481344,0.09797736129151977,0.0067879084132292,0.6490498511162718,False,upreg,NK
HLA-C,0.23247091065332265,1.5883705505021832e-08,0.08330222976194726,0.9732983485105726,7.517673811688968e-06,0.9957597697707761,False,upreg,NK
HLA-B,0.2360431874144427,1.2002869829332077e-06,-0.3238506459347829,0.7516138948662773,3.224501491985396e-05,0.942276736300461,False,upreg,NK
CSNK2B,-0.1584913064096462,0.3223969295530519,0.14976105988987762,0.2171867261020307,0.4750834473294502,0.7494633547991413,False,upreg,NK
CLIC1,0.08009214084713526,0.22037796220377961,0.12043527117791918,0.5554,0.3614790198832466,0.8746714481564116,False,upreg,NK
LSM2,-0.14185551320697964,0.39108004659677154,0.049054890335582246,0.10685752330226365,0.5418365271442799,0.6510684879695092,True,ISGF3,NK
C6orf48,-0.3101577401770406,0.033164128595600674,-0.4070601920224583,0.18704873646209386,0.07977670303902368,0.7438668743931902,False,upreg,NK
ATF6B,-0.506368470076448,0.0031197192252697256,0.03775390376900825,0.7706708268330733,0.010589713592443347,0.949903052657027,False,upreg,NK
RNF5,-0.15523998529230895,0.3122907699665232,-0.12486197406428724,0.6213081430108812,0.46586692421084736,0.8942739113772636,False,upreg,NK
GPSM3,-0.17835845427428654,0.21140684410646388,0.18606722872602752,0.6769347784749953,0.3491069777001336,0.9140489494988334,False,upreg,NK
HLA-DRA,0.10884086650182308,0.5956378471677389,0.1412200091756721,0.35655994978028877,0.7261957989889827,0.8351351416966699,False,upreg,NK
TAP2-1,0.8195417082884059,2.2263153873448326e-05,-0.11354371067986227,0.7464840406016877,0.00012537130890946478,0.9415932325132954,False,upreg,NK
PSMB8,0.5747133848818303,3.4595180538384684e-06,0.2980540790888678,0.1311048839071257,4.3768526021563986e-05,0.6833147091689702,False,upreg,NK
TAPSAR1,0.052174241514926716,0.6046847590547931,-0.5755515251087447,0.0018575851393188853,0.7312015471228972,0.20636082184069798,False,upreg,NK
PSMB9,0.6205718620752757,1.5414188724547964e-06,0.2532997890213467,0.4250850170034007,3.702701418441933e-05,0.8452096315161086,True,ISGF3,NK
TAP1,0.7682133286613871,1.537563403562885e-05,-0.06077439910346764,0.7913306451612904,9.473480519382033e-05,0.9545962965321785,True,ISGF3,NK
HLA-DPA1,0.1428542663614336,0.3417314392924149,0.24133965063699547,0.6690792119018898,0.49525563414401075,0.910484183679409,False,upreg,NK
RPS18,-0.10961240538053743,0.049795020497950204,0.1726887782327182,0.5300644615872345,0.1106354819063548,0.8711206054121872,False,upreg,NK
TAPBP,0.23972733970162152,0.033929816407157795,0.027128503715766795,0.5757117954677513,0.0811484375,0.874672249897097,False,upreg,NK
CUTA,-0.5853146762296634,1.5427353709959285e-05,0.07685269294131156,0.43869632695292293,9.473480519382033e-05,0.8504126687008419,False,upreg,NK
HMGA1,0.09254690722650885,0.5481014558006904,0.5078581131242323,0.21344941459021316,0.68839071181145,0.7481483693704456,False,upreg,NK
RPS10,-0.09153343448705047,0.27893946973486744,-0.08476463485100444,0.6345807484490694,0.430383878808091,0.9031521955248306,False,upreg,NK
SNRPC,-0.11527322266696637,0.5030937648738696,0.19953775994786438,0.1582768059026538,0.6526333128193934,0.7224725564182706,False,upreg,NK
RPL10A,-0.5148865201074146,0.00020752085589507058,-0.04784236686468934,0.7382240930046101,0.0009427155609805809,0.9377441181409912,False,upreg,NK
SRSF3,-0.3813086250361642,1.9297094242225414e-05,0.38818748373919315,0.19500402900886382,0.00011337042867307431,0.7438668743931902,False,upreg,NK
PIM1,0.5712254514715635,3.3183789361388236e-05,-0.12680611720046198,0.34333648393194705,0.00017630691565050617,0.8258999672536207,False,upreg,NK
TBCC,-0.5019502329547891,0.0008578168561012224,0.41127477671044627,0.0015013404825737265,0.0035654836671962374,0.19326705829191143,False,upreg,NK
MEA1,0.23040416646976433,0.1516404029966417,-0.10768524829436046,0.5735693062911769,0.2689471298431004,0.874672249897097,False,upreg,NK
MRPL14,-0.5483666952497647,0.00129136400322841,-0.041789319329490274,0.36357765579593154,0.004993819025142775,0.8351351416966699,False,upreg,NK
HSP90AB1,-0.2999705198303018,0.019645569620253163,-0.0757728173687042,0.44469205834683956,0.051078481012658224,0.8504126687008419,True,ISGF3,NK
EEF1A1,-0.6031742007908135,2.77362632387042e-06,0.13874363401873852,0.4071221366409923,4.1467212968274365e-05,0.8452096315161086,False,upreg,NK
COX7A2,-0.013262112788752329,0.9377502001601281,-0.11967903468406318,0.6179561605444901,0.9581360740766527,0.8936596783258779,False,upreg,NK
HMGN3,-0.3328428148589366,0.008819100881910088,0.16046898162821532,0.9906421426266537,0.026414071759054233,0.9974307755889241,False,upreg,NK
PNRC1,-0.5173890226310723,0.0008502497608672548,0.0030212770176505223,0.9372874149659864,0.0035460928593166736,0.9928454151035122,False,upreg,NK
PNISR,-0.18747864247592094,0.18243243243243243,-0.5583699965283121,0.233132720937599,0.31266820818012964,0.7523544884379911,True,ISGF3,NK
SNX3,-0.08275096503344634,0.48802709963789276,-0.16780502993200955,0.4719626168224299,0.63825146897075,0.8601452471669794,False,upreg,NK
CD164,0.802101605496513,4.471556711725538e-06,-0.4478190387577991,0.45900982160753656,4.71055370838673e-05,0.8563511480983355,False,upreg,NK
GTF3C6,-0.1465609558406769,0.3382918697101821,0.3746588258234823,0.0025650891368475055,0.49213412474505064,0.24210004952947003,False,upreg,NK
FYN,0.0072509873494510145,0.9114355231143553,-0.2549544531580304,0.779170215354666,0.945817089105001,0.9516742143543296,False,upreg,NK
RWDD1,-0.29617017033282683,0.024898196625945317,-0.031058933311080707,0.7028159180823831,0.06234753335431389,0.9234850020394324,False,upreg,NK
ASF1A,,,,,1.0,1.0,False,upreg,NK
HDDC2,-0.15383874834469075,0.2416878087862198,0.17437119908874676,0.06570512820512821,0.3840604711791425,0.5735119047619048,False,upreg,NK
SAMD3,0.06529292121674889,0.5691749092274947,0.18094846208732326,0.10593538692712247,0.7039794929919014,0.6510684879695092,False,upreg,NK
RPS12,0.028775658839728966,0.5901409859014098,0.13298653766577037,0.576911483974681,0.7204318529186042,0.874672249897097,True,ISGF3,NK
TBPL1,0.03286977508894044,0.7853740543569627,-0.07210775489849167,0.05492503853159591,0.8642940056660711,0.5734414817577227,False,upreg,NK
IFNGR1,-0.2697396243159059,0.0941059930658742,0.058608277163984784,0.9508359133126935,0.18547987665564236,0.994258187145826,False,upreg,NK
TNFAIP3,-0.20850384577601475,0.2306071633786631,-0.0004362761567531947,0.8628352490421456,0.37275390694275967,0.9805909734871483,False,upreg,NK
CCDC28A,-0.0794264872950102,0.5677543186180423,1.0099619197810237,0.06143213668650413,0.7032731394262433,0.5735119047619048,False,upreg,NK
SF3B5,-0.4630272530597911,0.0004127123248207083,-0.41088794303019466,0.015650548937164215,0.0018076503976018118,0.3928730996626613,False,upreg,NK
PCMT1,-0.25647421694628025,0.13241560144215012,-0.40753449470638803,0.4106206293706294,0.24079146571771942,0.8452096315161086,False,upreg,NK
DYNLT1,1.4733103445513265,7.124228072634e-07,-0.16974053588284652,0.6138351983723296,2.6482599604671054e-05,0.8934223877596984,False,upreg,NK
SYTL3,0.19772725916086373,0.1903914590747331,-0.0544918112000604,0.6965806533621457,0.32268843687839643,0.922328116585342,False,upreg,NK
EZR,-0.11174547509729554,0.4390473944824334,0.09009171522836679,0.37802145973352197,0.5928352663619156,0.8414248156545789,False,upreg,NK
WTAP,-0.26918328229280053,0.1135308818279186,-0.30901961950043033,0.20174968755579362,0.2150926164243667,0.7438668743931902,False,upreg,NK
TCP1,-0.1288468054786442,0.4867903316469927,0.005857890814139814,0.5967016491754122,0.6375753325537247,0.8859495740627047,False,upreg,NK
MRPL18,-0.03210284119111262,0.9117614819686507,-0.3093622665115752,0.6145582109186581,0.945817089105001,0.8934223877596984,False,upreg,NK
SFT2D1,-0.04491487124041909,0.8193336461755044,-0.09046276679038197,0.8119206852047401,0.8829150931450321,0.963163302894589,False,upreg,NK
PSMB1,-0.208613054615067,0.0171353694184054,0.04167682758914326,0.9092741935483871,0.04591978383616535,0.984759491135701,False,upreg,NK
PDCD2,-0.23741011210688967,0.13462719567620685,0.19002866695187226,0.8712530712530713,0.24444938055917498,0.9839845222469992,False,upreg,NK
CHST12,0.32908447813398883,3.2387703769457474e-06,0.0420874837360912,0.508203281312525,4.349205934755718e-05,0.8617194842036494,False,upreg,NK
ACTB,-0.051151741535106265,0.48835116488351166,0.22236558694108186,0.2148942567906184,0.63825146897075,0.7481483693704456,False,upreg,NK
RAC1,-0.08722096912028399,0.4992446252178966,-0.1252361479237121,0.5578800557880056,0.64970919277558,0.8746714481564116,False,upreg,NK
