gene,de_coef,de_pval,dv_coef,dv_pval,de_fdr,dv_fdr
FAM120AOS,0.19960485957972934,0.5672,-0.8039345755122066,0.0332,0.6021566600397615,0.14815153203342618
AAED1,0.7914643584227138,3.364093427568297e-05,-0.5242693217837853,0.1664,7.272979313042391e-05,0.40822787136294025
NANS,-0.2655839676980737,0.00038152613455440856,-0.07338318505773597,0.6508,0.000644051493736736,0.8174339859044636
SEC61B,-0.08990691635616119,0.0010440776632500133,-0.3187154595793557,0.6004,0.0016005860445229868,0.7938975369458129
ERP44,0.2392329897279998,0.002000883211298868,0.06003985570582865,0.3176,0.0029140135495461694,0.5814802285714286
NIPSNAP3A,0.27760540400384015,0.2144,-0.434362791705144,0.8096,0.24204989429175475,0.9057117318435755
TXN,1.3116531159067006,1.2814003984631807e-07,0.3535765607508568,0.00240325028409467,4.830125737265919e-07,0.03318971513034191
SLC31A2,1.4273020656196895,1.7192980831647273e-06,-0.15768026221689016,0.23,5.3900499593539985e-06,0.4958265060240964
ATP6V1G1,0.23465090309340253,0.00013198979212317467,-0.2596797077292027,0.6036,0.00024529889440989074,0.7938975369458129
RAB14,0.04009697280714969,0.6316,0.23236355647456958,0.2588,0.6630558322411534,0.5228216897856242
PSMB7,-0.062082692594957745,0.5092,0.6324186528021144,0.9588,0.5438256,0.9829150895140665
RPL35,-0.1991009950945569,2.947374486550524e-06,0.04631928805639974,0.72,8.663658582484292e-06,0.8561314664701547
HSPA5,-0.1605865752102866,0.01,0.590476709571165,0.000305308139381153,0.013088235294117647,0.009405839217088598
RPL12,-0.24802534001716742,7.652649206885745e-17,-0.004570672733521833,0.0568,8.694712077610612e-16,0.21410258823529416
ENG,-1.2647746861820395,5.489297350586293e-22,0.7236719184438672,0.0022602342384192386,1.1570860994262162e-20,0.03222780714237264
TOR1A,0.04781979101221661,0.72,-0.05617888249465123,0.7228,0.7455979314802844,0.8561314664701547
C9orf78,-0.38171756330067635,0.003919314682742701,1.2947042444223467,0.0037784012457655453,0.005426743406874509,0.04077502628525032
FNBP1,0.2635007419791555,0.102,-0.9552977605167716,0.0188,0.12032695139911634,0.10794838709677419
RPL7A,-0.6301678151007609,5.14286205709343e-27,0.22670035822525314,0.5588,1.4979754573570318e-25,0.7625192504258943
SURF4,-0.5211303570124047,4.48176054475195e-05,0.6440426513460074,0.328,9.336515465139953e-05,0.587758389261745
FCN1,0.7202802831690439,4.745112162609707e-08,-0.3134286595984047,0.9052,1.9642557324291346e-07,0.9536215505913272
EDF1,-0.4927006653144609,1.2558899089489958e-16,0.5227861528092675,0.4728,1.3780381055728023e-15,0.7006712303422756
FBXW5,-0.46782025574549346,0.0144,-0.45226875925766885,0.592,0.01857391304347826,0.7890049916805325
DPP7,-0.40572529954442055,1.3133932813753877e-05,-0.28296662926647,0.324,3.241996974982082e-05,0.5854222222222222
SSNA1,-0.7706611751925674,4.036195875150148e-07,1.2193452865790688,0.0128,1.4117872908276283e-06,0.08301862348178139
TUBB4B,-0.389472820352807,3.3264850769712934e-06,-0.19438790704282793,0.6048,9.689143806014566e-06,0.7941718032786885
MRPL41,-0.7077574888057191,3.1403207435066585e-08,0.6083572815854129,0.3404,1.3379770827387412e-07,0.597284556407448
KLF6,1.272632318351887,2.1059134983033414e-05,-0.41383550740613184,0.8384,4.833343014730592e-05,0.9180565960355435
GDI2,0.05262397503440236,0.5064,0.17788750305109494,0.248,0.5411959973315543,0.5114868894601542
RBM17,-0.43415900748921954,3.96163460651566e-06,-0.17035484722485164,0.3256,1.1252728084464692e-05,0.5854222222222222
PFKFB3,0.584312182695989,0.000397081958036831,-0.2971741932741518,0.3572,0.0006674875587726728,0.6095082802547771
ATP5C1,-0.2058192317141713,0.2476,-1.0225867706173677,0.1884,0.27757536738978306,0.4354862068965517
VIM,-0.37983679379258467,4.156722767527317e-40,-0.13651666752233838,0.3088,3.9170999256345657e-38,0.5719047398843932
DNAJC1,0.8370035082902895,6.296298513854444e-05,0.21625638297128685,0.256,0.00012750932034783259,0.519940253164557
APBB1IP,-0.08121018113667253,0.1088,0.994094741897883,0.0056,0.12769054945054945,0.04804585044867075
ABI1,0.4824003846979893,0.0034401329891903336,-0.49839451958730824,0.64,0.004825825786937753,0.8098578199052132
RAB18,0.2643275835595533,0.00027172361466354275,0.06292190518881834,0.2072,0.00047573904993551425,0.46489411764705885
MAP3K8,-0.7227785593498933,8.669994010449535e-09,0.2021256851786731,0.0124,4.0026888774467306e-08,0.08141311475409835
KIF5B,-0.19856346606856692,0.00196072195688363,0.6043095728976626,0.6944,0.002863333249706085,0.8472420411271897
EPC1,0.0012008920377497307,0.4772,0.30737357189439524,0.2196,0.5110122994652407,0.48412087912087914
CREM,1.0325185158543502,3.734538706590815e-05,0.4154739420290115,0.044,7.993441951316962e-05,0.18452356020942406
HNRNPF,-0.09889283527928466,0.3888,-0.5544200999275392,0.2552,0.42256282225237446,0.519479542566709
NCOA4,-0.015690343365821043,0.172,-0.1581657887356569,0.3284,0.19695782701929948,0.5878176536312849
UBE2D1,0.6727525748383739,4.136141391453176e-05,-0.8497708484990932,0.0596,8.718550669878932e-05,0.21999815668202766
NRBF2,0.32539318933122113,0.002760807501618892,0.19411215276935512,0.8156,0.003934887560136534,0.9088761640027797
HNRNPH3,-0.43942989905717433,1.0584182632084256e-07,0.09519561799964756,0.3932,4.0661536154913615e-07,0.6407999999999999
SRGN,-0.05655863959832971,5.2750599084514915e-05,-0.7365612318776378,1.3519227814554766e-08,0.00010862012819202171,1.5469859256369095e-06
VPS26A,0.2786364310842992,0.0228,-0.49986286286309184,0.9924,0.0288284135753749,0.9973806775407779
SAR1A,0.27351444711055045,0.004344631503952472,-0.5844953678880962,0.0708,0.005979467069872731,0.2476454148471616
PSAP,-0.26424369326858577,7.24122389392513e-18,-0.537292503040333,0.0064,8.923415906206199e-17,0.05257846153846154
ANAPC16,-0.9444566160167708,4.626615474773539e-11,-0.19347519013736533,0.9132,2.964735196234884e-10,0.958052652259332
DDIT4,-1.0583664516299993,2.3566968223087045e-12,-0.5082356196499302,0.2024,1.7083386015106535e-11,0.46057499999999996
MRPS16,-0.4532075046308068,8.693664562296296e-05,0.24917951803542385,0.0544,0.00016759627712152427,0.20949230769230767
ANXA7,-0.21640783218453616,0.0017828028530046324,-0.5550883982370196,0.5056,0.002629880451669817,0.7186967169476487
VDAC2,-0.7168743478285289,1.5248447507003687e-13,-0.1387906282287838,0.7352,1.2657001505813422e-12,0.8615877103145574
RPS24,-0.2881176537121702,5.705672469861145e-21,0.13047998204492828,0.5684,1.0270210445750062e-19,0.7709116751269035
PPIF,-1.1099342838403765,4.3022889343119376e-20,1.04305219854473,0.0012538395073625,6.691521235696819e-19,0.023912510604699105
ANXA11,-0.3981921324586403,1.5329816410741456e-05,-0.3545746177720752,0.5152,3.670906710016115e-05,0.7239915789473684
GHITM,-0.22806466716661858,9.774955374042901e-06,0.571020692848955,0.4592,2.521655154463241e-05,0.6953103969754254
WAPAL,-0.08061222202055748,0.5292,1.312248085467854,0.002898043014899703,0.5636824468085107,0.03591635235518424
PCGF5,1.2385431154102555,1.3668275920581429e-05,-0.3924803493026221,0.3212,3.338040828754718e-05,0.5853952218430034
HPS1,-0.13648336408841236,0.038,0.5048373326168434,0.2864,0.046899845916795066,0.5463181926278241
BLOC1S2,0.359410884301032,8.477699008072742e-05,0.6744805285603526,0.0472,0.00016462150073857614,0.19338721227621483
NDUFB8-1,-0.9867249272680588,3.473794352332842e-15,0.20885602375479745,0.008,3.332346438585157e-14,0.06016901408450705
USMG5,-0.20775683099647912,6.752439591974003e-05,0.0002669773470898105,0.6812,0.0001348804018247176,0.8383472392638037
GSTO1,0.3002194415378079,7.815815163338257e-05,0.017932547752453225,0.6808,0.00015363111523518882,0.8383472392638037
SHOC2,0.23434335426281513,0.034,-0.4529885419182278,0.722,0.04215789473684211,0.8561314664701547
RGS10,-0.2606460598499518,2.926689320849519e-05,0.24576536242235844,0.7272,6.449183345255749e-05,0.8570700000000001
BUB3,-0.1328132594959341,0.0015621313717239795,1.254465916568146,0.0021149025857474827,0.0023293327456865025,0.03166424245203241
PTPRE,0.4458938701321563,0.00011526369917449587,0.39523735751712286,0.9972,0.00021723817185593223,0.997822860712055
GLRX3,-0.17943244678745024,0.0014669774126353486,0.2453789998539072,0.8716,0.0021963530981699334,0.9402715151515152
ADAM8,-0.28390971470823934,1.3668881296274e-05,0.6614057552027283,0.3032,3.338040828754718e-05,0.5674373831775702
PSMD13,-0.4534049885531683,6.347811653852165e-07,-0.18066763417761647,0.1196,2.127446499889366e-06,0.3391136283185841
IFITM2,3.164044408672049,7.789689602422355e-08,-1.0521336712993752,0.1272,3.0888818670991615e-07,0.3483323076923077
IFITM3,3.8649404757862795,0.0001472970896046779,-2.0901897246941497,5.414683959405565e-16,0.0002699884868955309,1.4457206171612857e-13
RNH1,0.04169407843315441,0.594,-0.15477117695211068,0.5412,0.6272827949901121,0.7486136324417602
IRF7,2.164786233613232,2.1017326563205926e-07,-0.4099359844200064,0.6012,7.716797078220953e-07,0.7938975369458129
TALDO1,-0.5231021641929401,5.050523967157338e-19,0.09079079908926745,0.3868,7.035599474248744e-18,0.6336073469387754
RPLP2,0.015486642907357333,0.2736,-0.09616295160115897,0.0248,0.30501544885177456,0.12733846153846154
CD151,-1.040109831424132,6.720189273034851e-12,-0.05386242136845916,0.2536,4.660494898442352e-11,0.5181979591836735
POLR2L,-0.7713788065188643,1.5485240908152744e-10,0.20334731322094873,0.4648,9.187909605503962e-10,0.6972
TOLLIP,-0.022014054585478674,0.7328,0.5062772852191633,0.003729901911380216,0.7573842580645161,0.04077502628525032
CTSD,0.17507895600138879,0.00011131501509423431,0.10037976609886856,0.574,0.00021053914307079502,0.7738063865546218
LSP1,-0.5920052070261634,2.1590290859638123e-09,0.60668485088894,0.0056,1.0741504955633626e-08,0.04804585044867075
TSSC4,-0.3180339460152438,0.0030773881809580132,-0.5845518759778091,0.456,0.0043589530202429155,0.6930853889943074
PHLDA2,-0.06458345348083114,0.4312,-0.20143932918202764,0.5428,0.46611497975708505,0.7489798449612403
RHOG,0.14172881168349824,0.0018498810934336521,-0.06400317116211514,0.276,0.00271881606576212,0.536970253929867
HBB,0.3013320775300217,0.2412,0.11466925286133352,0.3976,0.2709694249649369,0.6427379032258065
ILK,0.2977376717254203,8.547826520419363e-05,0.0014058284663708398,0.208,0.00016558183900497968,0.4653854748603352
TPP1,-0.25334440391450685,0.428,0.7469273858055858,0.2292,0.46328108108108107,0.4958265060240964
EIF3F,-0.8024696087653281,1.6958347259975184e-11,-0.5350096179807147,0.1288,1.1414820298521111e-10,0.35031850594227504
RPL27A,-0.3235741537250548,1.4148372459030708e-21,0.25335787158078416,0.0988,2.764108863337463e-20,0.3037957773512476
TMEM9B,0.16364897305088688,0.0196,-0.11865886338012954,0.4044,0.025019282868525894,0.6484972972972973
DENND5A,0.37044180350597,0.0019061207055027936,0.3935948538317072,0.6532,0.0027912297716777656,0.8186608287724785
ADM,0.41807775220559457,0.000271118583745824,-0.07011255328902045,0.2432,0.0004751990931737529,0.5083068920676203
EIF4G2,-0.569997287282302,2.545864514378574e-13,0.2342681634606632,0.0848,2.0808545673645286e-12,0.2783803278688524
COPB1,0.10686745350054469,0.1856,0.2408310869443982,0.0972,0.21147311522048362,0.3006069498069498
PSMA1,-0.35826517480280834,1.470487400547607e-09,-0.5213636550440116,0.34,7.550387229734828e-09,0.5972368421052633
C11orf58,-0.0354446385488572,0.172,-0.1599718649796946,0.1808,0.19695782701929948,0.42657083946980856
RPS13,-0.43541018283941507,1.1079891289682159e-24,0.3920058947773276,0.502,2.6492516188165404e-23,0.7161211041852181
LDHA,-0.8376764994994468,2.75526832698228e-15,-0.24102487309304732,0.0496,2.675115066560977e-14,0.1976597014925373
TSG101,-0.09663060487007227,0.0156,0.31348659616791047,0.752,0.02007325301204819,0.867317494600432
HTATIP2,-0.18799638533301957,0.0192,-0.8952975318899171,0.8356,0.024547805267358336,0.9173095890410958
EIF3M,-1.0238388919886607,3.1153045863936764e-13,-0.06672707735905514,0.6848,2.5205646199003384e-12,0.8406510344827586
CD59,0.37994496913364484,0.0033036389638014772,-0.37292566216418704,0.0584,0.004650641142363767,0.21656666666666669
CD44,-0.6725888938866137,3.163650920324083e-19,0.4326263545470933,0.15,4.4851051100523725e-18,0.3826433121019108
SPI1,-0.1651273016284752,4.4606008924378584e-07,-0.11291847870172976,0.1684,1.5467278419232575e-06,0.4099951367781155
PSMC3,-0.23872211836562474,1.7407813685956946e-05,0.7167521988463595,0.5704,4.0830625951541766e-05,0.7724267117497887
MTCH2,-0.33320110723918933,0.002295956661422354,-0.8117956964392613,0.024,0.00331640402621564,0.12605901639344264
SLC43A3,-0.2802072253839667,0.01,-1.2120283066377482,0.038,0.013088235294117647,0.16320643431635387
UBE2L6,1.8779561649592462,1.7777965950743098e-06,-0.7852670548797196,0.7428,5.530155621959309e-06,0.86338390137781
C11orf31,-0.9336659716910723,6.326797945602535e-11,1.0951278953644876,0.0732,3.959191526896586e-10,0.2527293103448276
LPXN,-0.18149873793954818,0.0124,0.1663416542181743,0.0168,0.016097893030794164,0.1008
MPEG1,0.315943168010746,0.000704004928392971,0.13080673889767805,0.4972,0.0011289448401256654,0.7124457960644006
MS4A6A,1.7628040922832133,3.9058913098173255e-07,-0.1504216538967526,0.1316,1.3691986604655045e-06,0.356
MS4A7,0.8168058797359226,1.0679882272976073e-05,-0.014049958403799084,0.34,2.70287067951148e-05,0.5972368421052633
CYB561A3,-0.09849584108365285,0.9668,1.2710026722464212,0.0208,0.9704345864661654,0.11529965397923875
SDHAF2,-0.19129897884744865,0.7092,-0.2524628620477779,0.2432,0.7353646601941748,0.5083068920676203
FTH1,-0.41429569001753913,9.971303539911179e-39,-0.1812824793658053,0.0030141076440049295,8.193486311513725e-37,0.03607238535838387
C11orf48,-0.3453926409976973,5.183351290589422e-08,0.11834196715137084,0.8892,2.112908083339505e-07,0.9496656
UBXN1,-0.39834258808732725,9.760487402278265e-09,-0.8708442185299703,0.1036,4.46751451955708e-08,0.31021906542056077
POLR2G,-0.6655509566998763,7.73888260157798e-07,0.6813136952667453,0.0084,2.5668095088463607e-06,0.06258976744186047
TMEM179B,-0.15535014564689403,0.1068,0.6310137312558478,0.8412,0.1254351906158358,0.9204934426229507
STX5,-0.22872611683766014,0.138,0.16909559915941172,0.812,0.16008399710354818,0.9064975609756099
SLC3A2,-0.51855381453362,3.723406487386226e-13,0.240343984192439,0.4712,2.967610543677977e-12,0.69954
RTN3,-0.21827305171827058,3.351965320338555e-05,0.6611553134454148,0.1248,7.256551950246438e-05,0.34470620689655174
COX8A,-0.4858907479225225,7.735456299835363e-11,0.8024027469235966,0.3096,4.766231150898558e-10,0.5720636678200692
OTUB1,-0.4478144352894389,2.3904551253300913e-06,0.7894563426497033,0.5876,7.225488888261899e-06,0.785755592654424
STIP1,0.139167963076307,0.2744,0.016491091660372884,0.8176,0.30548214037526056,0.9093934767522553
FERMT3,-1.0112528578500255,5.39031274670421e-22,0.3670529372549447,0.7248,1.1513708026960192e-20,0.8561314664701547
FKBP2,-0.378449430008275,2.6644872625452917e-06,0.3503625169545884,0.2124,7.904645545551031e-06,0.4712808864265928
TRMT112,-0.1951050001524397,0.0003140235325733956,0.5604346094803152,0.5476,0.0005397700635006222,0.7536556701030928
FAU,-0.36772539966407003,1.4041624689894445e-27,0.6142223053550313,0.2708,4.49893655064218e-26,0.5322964417177913
CDC42EP2,0.6934377464477978,0.0005490682740153022,0.45002578091567497,0.01,0.0008975585458903205,0.06995633187772926
NEAT1,-0.26399110914564267,8.051193986053625e-09,-0.6658843332327253,0.0010684403725596673,3.7277493542363897e-08,0.021177691731872374
MALAT1,-0.08221230445373177,4.94849837365815e-08,-0.4933641108858002,1.7956401780705892e-09,2.0296665711993332e-07,2.3971796377242364e-07
RNASEH2C,-0.2476966418704212,0.0005114854721153386,0.3141574352852084,0.348,0.0008419983440683282,0.6033506493506493
CFL1,-0.23072462612900835,1.216208238098863e-17,0.04725500511017827,0.4448,1.4540041771898348e-16,0.6838067114093959
FIBP,-0.18191807014676914,0.0132,0.29299303916741365,0.6744,0.01710873786407767,0.8342770656370656
DRAP1,0.9651679715140328,1.7758051924117895e-06,-0.38268072023055266,0.714,5.530155621959309e-06,0.8543999999999999
BANF1,-0.6237713859768659,1.1501833239999113e-08,0.6117502053696009,0.6792,5.1904047466136847e-08,0.8382730354391372
SF3B2,-0.3230889215264627,0.006,-0.8598971878032036,0.0324,0.008050251256281407,0.14621070422535212
POLD4,-1.0352566559083853,1.6751828978493792e-15,1.02025193955053,0.002675369235956906,1.66685900767373e-14,0.034564044483894864
PPP1CA,-0.36970654938370173,5.791049561531369e-16,1.9002208461500383,0.0096,5.871684428843831e-15,0.068352
GSTP1,-0.3856003334484538,1.4819295673300036e-16,-0.24767731102052545,0.0492,1.5933229307803125e-15,0.19655461346633415
TCIRG1,-0.39963379197327775,2.3773112099215507e-05,0.5829396382403721,0.4068,5.386778724603004e-05,0.6497443668993022
LAMTOR1,-0.5149678649346986,2.1715875054046307e-12,-0.8072302159607001,0.3964,1.595817974155146e-11,0.6427379032258065
P2RY6,0.4319385698614794,0.0009544279056065563,0.39690130551810743,0.0984,0.0014772884104171046,0.3031476923076923
SPCS2,-0.194989167319036,0.0002828230472643988,1.0522350697197498,0.1452,0.0004915784558367979,0.3757841680129241
RPS3,-0.5856186262932662,2.5397899953197574e-36,0.3839254561022921,0.003628639398243112,1.4531227044650898e-34,0.04077502628525032
PAK1,-0.064890865860503,0.6392,0.5458319097652333,0.0264,0.6705948919449902,0.1325793103448276
RSF1,0.08768137759413262,0.0684,-0.3111877061738745,0.7748,0.08208,0.8807591489361701
NDUFC2,-0.1551619802280007,0.0013678508467890877,-0.6730907405080871,0.752,0.002055066665168485,0.867317494600432
CCDC90B,0.05500387006749886,0.0776,0.9811529502108609,0.2736,0.09284182225541449,0.5353024390243902
C11orf73,0.14726572494809875,0.0168,-0.5356601566237438,0.0748,0.021548118494795834,0.2549565957446809
CHORDC1,0.5017774549384332,0.0005040888329999314,0.5376398176780336,0.0076,0.0008325260932638041,0.05853461538461538
SMCO4,0.3687348163749599,0.0003380611081394795,0.10209150130047413,0.0616,0.0005786045889310322,0.22428
CWC15,0.015020467836765809,0.606,0.49043655193442176,0.9584,0.6378528252299606,0.9829150895140665
BIRC3,0.7526640859530459,0.00032325479001931053,-0.48888754766361864,0.2296,0.0005550419867212599,0.4958265060240964
TMEM123,1.4877934428553767,9.770625117823363e-06,-0.5973713739601968,0.0016328527558926134,2.521655154463241e-05,0.027248230363957987
CASP4,0.8633563990314811,8.473782257083866e-07,-0.2919656631893632,0.6112,2.781762126198433e-06,0.795404061738424
CASP1,0.6761765252737456,1.3253558670950406e-05,-0.6538056632862176,0.0007236472156783151,3.256472544610821e-05,0.015880586842693983
CARD16,0.6695261222981023,0.00032438986512307774,-0.8154057992896946,0.003647514093431203,0.0005563946080590691,0.04077502628525032
RDX,0.15695787015962034,0.7356,-0.18724364970075394,0.9768,0.7597880077369439,0.9897384712571068
TIMM8B,-0.5140373762389824,8.871144485285685e-06,0.7492440133885969,0.318,2.3145885122846364e-05,0.5815479452054795
SDHD,0.14091370958748248,0.034,0.872328956334979,0.1436,0.04215789473684211,0.3751024390243902
IL10RA,1.0193700239232466,6.13518491085392e-05,-0.3733743979701607,0.1196,0.00012456991415954347,0.3391136283185841
ATP5L,-0.4921348505140999,9.672310024058405e-19,-0.372123898208487,0.1468,1.3021042570202996e-17,0.37809260450160775
RPS25,-0.4895184413867678,6.4262183419241406e-18,0.5349169315312761,0.2684,8.042813893564432e-17,0.5309711467324291
TRAPPC4,-0.14061685360858409,0.2676,1.263247122920991,0.6088,0.2985342618384401,0.7953858190709047
HSPA8,0.4362298981863082,1.356655020030591e-05,0.0422409818770239,0.2312,3.3231824802584204e-05,0.4958265060240964
TBRG1,-0.2878031300842929,3.95401889726992e-06,-0.3760535617845032,0.3772,1.1251044890633057e-05,0.6262062111801242
APLP2,-0.8870171206774756,6.054651997963996e-17,0.09639826177651027,0.8432,6.978095324272173e-16,0.9214231923601637
FKBP4,0.4584394511559737,0.003366692016686377,-0.3650111592265099,0.92,0.004731088255027698,0.9611999999999999
TNFRSF1A,-0.0527487984645837,0.4468,-0.74878549713557,0.0092,0.4810306451612903,0.06699272727272727
MRPL51,-0.8558557136963938,1.515477309196738e-08,0.8613723074932451,0.7072,6.669765520146083e-08,0.8503939984996248
GAPDH,-0.6548369013031291,4.0920036280066946e-50,-0.2971693170395296,0.0002810881949499697,7.283766457851916e-48,0.00900606576619703
MLF2,-0.5710058911640385,1.167350786113559e-06,-0.8038166115837981,0.1216,3.747687293294432e-06,0.3416853146853147
TPI1,-0.9182155621971241,1.3523858835361387e-21,0.020066375358738214,0.7548,2.7081527317811178e-20,0.8680470926058866
PTPN6,-0.41980084977874904,0.0001891920753643272,0.5719438449779178,0.0316,0.0003401635294429317,0.14505214899713467
C3AR1,0.7796465136643864,2.7624837206985418e-05,-0.5451749554648736,0.0025333628778927094,6.163647521670006e-05,0.03439362144393322
CLEC4E,0.4353147088943524,0.00010160584208210283,0.06594753858138398,0.8308,0.00019377685597086756,0.9153656121045392
M6PR,-0.2940006268965251,7.677498294121605e-06,-0.20500663489872833,0.4668,2.0295960836935333e-05,0.6975343895619758
CLEC2B,0.995367777822609,3.991541863659649e-05,0.31430814306062244,0.334,8.463190051154585e-05,0.5932017738359202
OLR1,-0.6910692501642794,2.51077831080651e-18,0.99454884250926,0.0017308979516621331,3.2701356535870154e-17,0.028009075945078156
ETV6,-0.11405818280181354,0.41,-1.1449442231287894,0.0324,0.4446987136086662,0.14621070422535212
HEBP1,-0.35515450967280826,0.0018349839267964617,-0.6703031730608364,0.1936,0.0026993978427253735,0.44370128755364807
EMP1,1.3924293038638111,5.0787153842248396e-05,-0.44586031208546745,0.0005423804526876508,0.00010498196187778313,0.013367592080086407
H2AFJ,-0.2418670635287022,0.1708,0.42165750538783636,0.416,0.1958637079455977,0.6578627218934912
ARHGDIB,-1.2160606444638993,5.815606995552969e-29,0.3498132000524354,0.0172,2.0253483493208383e-27,0.10205333333333334
MGST1,-0.8763447589092025,1.8350095759034185e-22,-0.2322419670268153,0.0304,4.026966219996269e-21,0.14343488372093025
LDHB,-0.29842034579895726,0.0456,0.031565126796201624,0.4832,0.05576427480916031,0.7056393801276208
KRAS,-0.28200961744448505,0.001219606583661722,0.5079196080714853,0.4824,0.0018501986240777263,0.7056393801276208
FGFR1OP2,-0.26083265505642805,0.0019961629675267468,-0.313527617766129,0.2028,0.002909784416722337,0.46083063829787235
KIAA1551,0.4126251548538577,0.0296,1.0536791084188273,0.382,0.036959625876851136,0.6302518518518518
ARF3,-0.2372384457663474,0.002387944315270925,-0.4802774198444478,0.0352,0.0034370950521689326,0.15577458563535912
TUBA1B,0.31323726595232354,0.0008910989811122853,-0.04114986605015278,0.6164,0.0013981788126756914,0.7981894736842106
TUBA1A,0.5978201978693201,0.0002635085805875174,0.5046327637656659,0.0444,0.0004628736251109681,0.18497319587628866
TMBIM6,-0.09115055152823158,0.0001325780810047474,-0.5084600357151262,0.5428,0.0002461067042521499,0.7489798449612403
DAZAP2,-0.2639152164987618,3.1797665339588465e-05,-0.5164525926686001,0.7416,6.911785600274182e-05,0.8627764705882354
PFDN5,-0.5225411450984387,1.0366654919650492e-37,0.08625760174741928,0.2656,7.548809627854585e-36,0.5292179104477612
PRR13,-0.06236390654258559,0.0025595640335348744,0.33671663843459004,0.864,0.003664362450154485,0.933132614555256
ATP5G2,-0.7185115023554137,3.4432370251672974e-12,0.5049451528662305,0.6032,2.4515847619191156e-11,0.7938975369458129
HNRNPA1,-1.0241950505169686,5.55617497254522e-16,0.7652417842913146,0.0308,5.669421850966524e-15,0.14343488372093025
COPZ1,-0.49855926772196063,0.00012303772053185756,0.4978058522321785,0.2868,0.00022972777190213966,0.5463181926278241
GPR84,-0.45023540569663595,0.1044,-0.005166000484270568,0.5828,0.12270638297872341,0.7811759197324415
ZNF385A,0.395806861334868,0.0068,0.3449884444467198,0.0116,0.009070441298917568,0.07710871369294604
BLOC1S1,0.34544448924106513,4.4489864274130217e-05,0.2412972899000954,0.206,9.292407114362008e-05,0.4635
CD63,-0.028890458061323794,0.0368,-0.2271052834195039,0.1796,0.045524015444015443,0.4256201183431953
ORMDL2,-0.0889314009800862,0.004290164144053313,-0.5554315701167732,0.8624,0.005909581219925544,0.933132614555256
RPS26,-0.7435133891765271,1.7600076327128127e-20,-0.3843844038721797,0.8748,2.8770737016387e-19,0.941188448623237
MYL6,-0.20466815652676254,2.6048003955517817e-19,-0.2382418682307995,0.2876,3.725794851494602e-18,0.5471914489311165
ATP5B,-0.4978647091685599,4.9538054265851396e-08,-0.3051491098645991,0.7276,2.0296665711993332e-07,0.8570700000000001
PTGES3,0.0008939902975435305,0.9412,-0.181512177445529,0.372,0.9465175141242939,0.6240251308900523
NACA,-0.8360532472542853,2.508577943314918e-27,0.7431710515546968,0.0056,7.879886010177448e-26,0.04804585044867075
DDIT3,0.5713612222688695,0.00021552796145007057,1.0298473404857145,0.7752,0.0003836397713811256,0.8807591489361701
DCTN2,-0.03963357105206293,0.1888,-0.2564341714805183,0.6244,0.21435690999291282,0.7981894736842106
OS9,-0.285334197296418,0.002236482718213947,0.9464907121821012,0.456,0.003233614904854461,0.6930853889943074
USP15,1.0701320739206546,1.3167981851894765e-05,-0.7619724801459504,0.2772,3.2454010656516025e-05,0.536970253929867
LLPH,-0.22231423137242307,0.0012984337169008122,-0.28560684444059503,0.8128,0.001960500296395006,0.906758774373259
TMBIM4-1,-0.06348904251367474,0.0296,-0.6368314255054857,0.0528,0.036959625876851136,0.20630634146341462
RAP1B,0.17988962654792434,0.092,-0.1096167386504126,0.6244,0.10909252405625464,0.7981894736842106
LYZ,0.19413954531866695,0.00029995176440522186,-0.7968329500222022,2.509495516712822e-08,0.0005189230308608699,2.6801412118492937e-06
GLIPR1,-1.8383599266376514,5.120530664290819e-19,0.5556036548063109,0.0208,7.071629417408529e-18,0.11529965397923875
PHLDA1,-1.8645763033158647,3.611142510732155e-22,0.46535366611755563,0.3656,7.817635543503934e-21,0.6191238900634249
NAP1L1,-0.38201633703336135,3.9938649679605906e-05,-0.2779161293419206,0.3876,8.463190051154585e-05,0.6336073469387754
OSBPL8,-0.6626578969820173,2.5317431270632723e-07,0.1537415957389992,0.8304,9.093839662680184e-07,0.9153656121045392
PPP1R12A,0.03863043479969828,0.246,-0.5405249739563006,0.8556,0.2759747899159664,0.9292686101694915
DUSP6,0.17286664312049355,0.0015582729744898995,-0.36447408915730906,0.4232,0.002328687784638824,0.6653252208047106
ATP2B1,-0.9830052877591349,9.07830237584642e-08,0.344332663663656,0.61,3.5385499771547357e-07,0.795404061738424
LINC00936,-0.2683220605676702,0.001188757092709995,-0.015075672714407445,0.2308,0.0018085364316442658,0.4958265060240964
BTG1,-0.7562964051893117,4.8942091910047875e-26,0.18799150013631793,0.2116,1.3067538539982782e-24,0.47081000000000006
UBE2N,-0.11944040941763623,0.4356,0.813969489055522,0.3876,0.4705537424140256,0.6336073469387754
NDUFA12,0.09613829890751353,0.8184,0.12497778693485904,0.462,0.834018320610687,0.696103564727955
SLC25A3,-0.7089984894619984,5.009820188380994e-13,0.10830417221828469,0.0524,3.9535625328996805e-12,0.20625257985257986
DRAM1,1.517263362364976,0.00039208471849721817,-0.13705604342380603,0.4656,0.0006604834059227586,0.6975343895619758
CCDC53,0.24698783584229722,0.0212,-0.05609179055156037,0.3344,0.026975694996028594,0.5932544850498338
HSP90B1,-0.08555779619849402,0.0312,-0.06051452324916185,0.4624,0.038836363636363634,0.696103564727955
