gene,de_coef,de_se,de_pval,dv_coef,dv_se,dv_pval,de_fdr,dv_fdr,distance,ct,distance_bin
KRCC1,-0.1253446822250117,0.09782805466113402,0.20107989201079893,0.34099363084504214,0.4748343831758862,0.46505349465053497,0.22886910458493487,0.7762667716630828,1816.0,cM,far
LINC00152,-0.09020559058691249,0.09004483765925479,0.31416858314168583,-0.005139477003422648,0.30432296494578265,0.9863013698630136,0.3494146430232323,0.998109640831758,453510.0,cM,far
CHMP3,0.5184085819244352,0.07536594074612585,0.00015942155299391303,-0.5849314517337669,0.4821415557972773,0.21737826217378262,0.0002927914605782751,0.6061556755936192,20642.0,cM,far
RNF181,-0.25740535130895464,0.0490307084425968,1.0365748267897533e-05,0.7261395296508972,0.3646175042826286,0.067993200679932,2.747094342944462e-05,0.3549476767533603,9690.0,cM,far
VAMP5,2.868223690700021,0.07799546383174148,3.853986942990002e-06,-0.23410925399274038,0.2249037617730628,0.31716828317168283,1.1722543618261257e-05,0.6883408956401657,1307.0,cM,far
VAMP8,-0.5754536328602545,0.07107772228638166,5.441096682031229e-09,-0.31259742545406644,0.3305679302846475,0.3231676832316768,2.912800423780718e-08,0.6928661800486619,8145.0,cM,far
CAPG,0.10666827027847953,0.03467745162866379,0.0025997400259974,0.003377431869138347,0.14280417852351032,0.9831016898310169,0.003646447582316004,0.9979289586804246,81708.0,cM,far
TMSB10,1.439833261339826,0.016994850467789056,1.2143461585376433e-05,-0.5723552495099059,0.08366888984788017,2.516639937174475e-10,3.115399250178043e-05,2.886945527930148e-08,594485.0,cM,far
POLE4,-0.6158937137058467,0.09077010245327283,1.9626115584072464e-07,-0.02021323098805601,0.4510266801959769,0.9614038596140386,8.360621121490816e-07,0.9895303871278471,338365.0,cM,far
AUP1,-0.508247107248737,0.08027214797065375,5.13092944283278e-07,0.0019215174418336846,0.5730552835535452,0.9969003099690031,1.966652192169319e-06,0.99992268685904,54689.0,cM,far
MOB1A,0.7886473214864347,0.0346515279888745,3.5249767995291325e-06,0.16485803112926534,0.37293058613611485,0.6488351164883511,1.0833075033989172e-05,0.8555247923483513,27275.0,cM,far
LIMS1,-0.6618070139705267,0.03392870664828996,9.57828731724972e-31,-0.11321931834858107,0.19284606951787675,0.5549445055494451,4.395065551858014e-29,0.8131759816719059,2002204.0,cM,far
IL1B,-2.478380213183707,0.2041197522647958,6.760921474932901e-11,1.0387755631169524,0.3614079262756215,0.0644935506449355,4.6541984073301855e-10,0.352436703524367,241721.0,cM,far
ACTR3,0.12593524506969117,0.03790303986609235,0.0017353716491561786,0.06466519207499268,0.23922892675659835,0.7889211078892111,0.0025198977111616843,0.9275309657906831,76.0,cM,far
DBI,-0.28444843719269197,0.046894077660338665,6.456029543473657e-07,0.09687015326369318,0.27583140217363766,0.7264273572642735,2.439619634545575e-06,0.8973012277316329,862113.0,cM,far
HNRNPA3,-0.5664408698678646,0.05921817557260382,7.088670110379437e-13,-0.16402589824338615,0.4756913279704145,0.7472252774722528,6.023494284269511e-12,0.9095707675828484,23415.0,cM,far
WIPF1,0.895341223573242,0.07875004624948419,3.3150843459382436e-05,0.43339512001605274,0.37017785057092767,0.23427657234276572,7.530446194592389e-05,0.6215046804022389,498783.0,cM,far
CIR1,1.3020770580900374,0.05831499918830878,1.2260062768282182e-07,0.24145296730479043,0.2915971204786707,0.41525847415258477,5.39442761804416e-07,0.7603046073524766,785987.0,cM,far
SSB,2.315547822938308,0.05142295689916698,3.990538381373983e-07,-0.3260688671767346,0.2900849494805145,0.33856614338566143,1.5593198638653566e-06,0.7025028763273544,333063.0,cM,far
PPIG,-0.6743113696867684,0.08620731063876826,3.9310156057052966e-08,0.9344436154531197,0.46548137735547834,0.07389261073892611,1.890182952922966e-07,0.3651431779898933,511689.0,cM,far
DHRS9,0.6244164017847093,0.08373997879584186,0.0001017124054941694,0.41922251239611896,0.2210267024559064,0.06179382061793821,0.0001968073773778748,0.34699606962380686,64780.0,cM,far
GCA,1.2187787073214384,0.07068737823232231,0.000220310108063414,-0.21806194433476297,0.35669730608337624,0.5283471652834717,0.0003896674378302234,0.7967376032349818,30.0,cM,far
TANK,0.9156784196056791,0.06268697719051895,2.6659142134006216e-06,0.4282599402089291,0.35500558709714425,0.2171782821717828,8.511845381155861e-06,0.6061556755936192,1087432.0,cM,far
RBMS1,0.9081537291080831,0.09009108709935247,6.246879800909198e-05,0.7598630750207379,0.5012530827879449,0.11888811118888111,0.0001313153005269656,0.4562562701075864,1824810.0,cM,far
UBE2E3,-0.19638366926734263,0.09432769783467324,0.0367963203679632,-0.21801747949916017,0.6150635080280514,0.6818318168183182,0.04563312008567483,0.8753877008465287,2552342.0,cM,far
CYTIP,-0.6101745865383271,0.04875478343715833,1.542547644672157e-20,0.11973654998254084,0.1808385238357603,0.5090490950904909,2.8560979406784714e-19,0.7937212104032314,114871.0,cM,far
TNFAIP6,1.8224266604626091,0.11891380183500558,2.2067762418079092e-06,-0.6627034478026275,0.3400456400132363,0.15278472152784722,7.232821723150004e-06,0.5122594212395044,43706.0,cM,far
MMADHC,-0.09133368083107518,0.07273820481079417,0.21037896210378962,1.0349628511876896,0.5454731478696835,0.10928907109289071,0.2384393882418392,0.4401041192638841,972946.0,cM,far
ZEB2,0.49059718777681505,0.05308902828860923,7.404101464321895e-05,-0.15420968166247268,0.4186811342159341,0.7195280471952805,0.0001505188221734299,0.8964794754038949,61746.0,cM,far
KYNU,0.2648546312717464,0.025107215910926985,1.178861154467206e-05,0.014034600782171964,0.10523338548723654,0.8939106089391061,3.043811919733654e-05,0.9647986814221804,1655145.0,cM,far
CXCR4,-1.0018199042677889,0.06583904322927224,1.5981590680015862e-16,0.33092141688678706,0.12151189362177808,0.006899310068993101,1.91540556956011e-15,0.08029197080291971,1063522.0,cM,far
UBXN4,0.1334444014965124,0.0520674365556546,0.011398860113988602,0.1389412380464726,0.36674239328863795,0.6864313568643136,0.014751466029867603,0.877084469613452,689012.0,cM,far
PLEKHB2,-0.09899855582271797,0.0684011705493912,0.1493850614938506,0.38128007784628015,0.38433434190183524,0.30986901309869014,0.1728475567428848,0.6854678168546782,37659.0,cM,far
BIN1,-0.5766776287457698,0.08868049414026313,3.8162584524411783e-07,0.3104395105506958,0.4216713612466938,0.44735526447355267,1.5058749569092217e-06,0.7727022996625069,382114.0,cM,far
RALB,0.7724186485145698,0.09742152968762016,0.0001638211920596457,-0.388368912582567,0.5024108974058626,0.5035496450354965,0.00029931380483252674,0.7903740875912408,7515.0,cM,far
PRPF40A,-0.34178388639758334,0.08094979813843593,0.00024327418289618968,-0.5362072642754292,0.5185119870201571,0.31816818318168183,0.00042375090860225667,0.6886497334094084,1249051.0,cM,far
DGUOK,-0.27604509115075493,0.07204580134541168,0.0005620549809150817,0.012767655175354227,0.44890426133214056,0.9759024097590241,0.0009117780801511325,0.9954165218398795,279266.0,cM,far
GPX1,-0.5762262185450985,0.026510147513502533,3.4747355959365406e-32,0.43447914736999704,0.09227837492581127,0.0018750895802476233,1.8601417890246948e-30,0.0327325420204096,885062.0,cM,far
GNAI2,-0.3052172990165793,0.07230872707473308,0.0001706300726125784,-0.698672369915688,0.4984816455608729,0.16598340165983402,0.00030964056114779763,0.531874446750156,334510.0,cM,far
IL8,-1.845713889553917,0.057586836631879385,1.087925219580828e-56,1.3209082189309456,0.0940744749406818,9.430732428792232e-06,1.7472079026468098e-53,0.0005825290877169356,1170414.0,cM,far
DCK,1.3182690071790433,0.09281006711436596,2.1898656908848182e-05,-0.25876101618389785,0.4908602956659462,0.6136386361363864,5.217988575016347e-05,0.840061572074085,88974.0,cM,far
TMEM165,0.037212668163281386,0.05947031036335711,0.5301469853014699,-0.17092384832216725,0.37310808874577445,0.6276372362763724,0.568368530303178,0.8420603682536587,307411.0,cM,far
CHIC2,0.09007526506931025,0.061946946654788906,0.1484851514848515,-0.32174263441508666,0.49878005659345076,0.5085491450854914,0.17193017540351227,0.7937212104032314,58495.0,cM,far
COMMD8,-0.2747767205983468,0.09006567286344841,0.0023997600239976003,0.1638683329836767,0.573449845182508,0.7637236276372362,0.003395607575806296,0.91799887871019,6541813.0,cM,far
RBM47,0.26266863056963596,0.09402193951738766,0.006299370062993701,0.5630861597184422,0.5092064253083456,0.2826717328267173,0.008354077887008987,0.6554870375031462,261055.0,cM,far
RPL9,-0.4772304023619187,0.02413890974328618,4.494545800696921e-29,0.6220379897620004,0.1410703771781352,0.0006547729496200493,1.760546477053477e-27,0.01460507440402499,741935.0,cM,far
MED28,0.08104011477329331,0.05172334288151508,0.1207879212078792,0.37676658793011364,0.46225344194768503,0.40145985401459855,0.14118297049479914,0.7549701704302637,37495.0,cM,far
LAP3,1.9004762112939404,0.043756051673000125,1.2385133094736945e-07,-0.922994319498604,0.1571164175381392,2.608104950505607e-07,5.434569330641403e-07,2.3270091947288914e-05,46.0,cM,far
WDR1,-0.22988417163692837,0.057321253255341736,0.00011871195693441856,-0.0852824347740037,0.3932765454235164,0.8267173282671733,0.00022535626812845888,0.9376975284927648,3176093.0,cM,far
MRFAP1,0.009815860887732576,0.0716691006553259,0.889011098890111,0.10963047161094142,0.533108647944787,0.8205179482051795,0.8985222308480292,0.9371391219087047,275904.0,cM,far
LRPAP1,-0.29117526951040146,0.0744543456293194,0.0005962281399016958,0.025531588587109116,0.45373518359932974,0.9534046595340466,0.0009565008443638539,0.9857208616332704,1098718.0,cM,far
SH3BP2,-0.04884869292972241,0.09101567872688325,0.5884411558844116,0.37220698911528133,0.5102862172609618,0.42885711428857115,0.6241984784348514,0.7647941989170886,359639.0,cM,far
TNIP2,0.029416673035276335,0.08054537293245408,0.7164283571642835,-0.5718769728051716,0.44913870946498613,0.23077692230776922,0.7423122203908641,0.6172194760557222,311432.0,cM,far
C4orf48,-0.18191753398860194,0.07183853481676002,0.010798920107989201,-0.15357097190244753,0.4966576666249013,0.7354264573542646,0.01400893836302961,0.9021831048602456,25487.0,cM,far
RPL35A,-0.35128399523108184,0.02218090625102142,2.136574226959618e-15,0.6602400279142648,0.2091868091424967,0.0065993400659934,2.318471762498072e-14,0.07793044224989265,101791.0,cM,far
PAK2,0.006710960373545617,0.08260819085762441,0.9401059894010599,0.11942947142445227,0.4454529122652123,0.7823217678232177,0.9454040193976846,0.9263456852546138,130365.0,cM,far
PPP1R2,-0.3068058782769309,0.0693784272055821,2.825972832068545e-05,-0.8379528925590637,0.46925106006766915,0.10638936106389361,6.587526694532555e-05,0.4401041192638841,261047.0,cM,far
EIF4A2,-0.15993104976866074,0.07637197794935345,0.0380961903809619,0.10698242335302291,0.36534863760084735,0.7537246275372462,0.04709967802295983,0.9121942364919499,83599.0,cM,far
CXCL3,-1.0844696804637688,0.09653112441520006,1.140264499397414e-14,0.007836618881240471,0.16364792333734524,0.9615038496150385,1.1590283455900297e-13,0.9895303871278471,1468524.0,cM,far
CXCL2,-0.6798943733874072,0.06809734321496166,2.1870187259364534e-12,-0.1892499251275744,0.10962804031811894,0.0867913208679132,1.7739151888151235e-11,0.4016912429794484,1529069.0,cM,far
CXCL10,6.62626641607207,0.23133637423258094,1.6640223898225398e-06,-2.2094066350267254,0.3054983107252408,6.42428598667805e-37,5.64633979880234e-06,2.5793508236512372e-34,4709.0,cM,far
SCARB2,1.791271460144551,0.0733715881582046,3.241700010440154e-06,-0.4723799485830309,0.28473465489921057,0.12318768123187682,1.0089477164276913e-05,0.4598202216815355,134947.0,cM,far
NDUFC1,0.06909252795995238,0.09595395117112858,0.46835316468353166,0.701818029862165,0.45480536011047307,0.1255874412558744,0.5071983698460902,0.4610430359678965,1053182.0,cM,far
SLC7A11,-0.9609289520311027,0.055818490660876935,8.987479124254345e-23,0.22735843889864352,0.22673820111332668,0.31516848315168483,2.1869532535685574e-21,0.6875951971198544,21.0,cM,far
ANXA5,0.20755185962957376,0.01857031835373088,4.838738359665007e-06,-0.12360406772187417,0.06463034561975045,0.05909409059094091,1.4023868227339644e-05,0.33894681960375395,104060.0,cM,far
C4orf3,0.7734860473247579,0.033783995517555766,1.0245115111417252e-06,-0.20873534682344436,0.2995886903229808,0.49305069493050696,3.7141433112722587e-06,0.7857313376690082,2496610.0,cM,far
LARP7,0.3271200457489582,0.08532929939267639,0.0008741796406625525,0.8631276756267624,0.48619311751988614,0.10268973102689731,0.0013656930962101744,0.43328160622257983,2438276.0,cM,far
CCDC109B,0.579416783669637,0.038318696061552616,5.30901796624151e-06,-0.190469559532849,0.2909732369354537,0.5161483851614839,1.5307509611820226e-05,0.7967376032349818,309973.0,cM,far
OSTC,-0.5227538357747985,0.09150884515414116,6.224402083841447e-06,0.46358865721892967,0.40894866711142935,0.2512748725127487,1.759927772297423e-05,0.636013563997931,498099.0,cM,far
RPL34,-0.3388023001699808,0.019839431111759658,2.430064218411995e-27,0.762592547684528,0.10390853688166911,5.690556927570125e-05,8.336908076384999e-26,0.002229032786750639,526703.0,cM,far
CISD2,-0.06290207803775769,0.0825937391625452,0.4547545245475452,-0.26772336452462603,0.4209214402687538,0.5082491750824918,0.49447242141053327,0.7937212104032314,525927.0,cM,far
DNAJB11,-0.1789178807414377,0.06760992310228676,0.007999200079992,0.2813455586069706,0.3720135274180548,0.5536446355364464,0.01050426437323561,0.81275437355716,293077.0,cM,far
UBE2D3,0.501292187810964,0.029303800154205497,5.680017689326515e-06,-0.2949602559071886,0.24437203229421392,0.21637836216378362,1.6260442796895515e-05,0.6061556755936192,459648.0,cM,far
SLC39A8,-0.13227623468874763,0.06845257444284653,0.05349465053494651,0.10756717440191503,0.173271097667367,0.5267473252674733,0.0654820188712836,0.7967376032349818,2093.0,cM,far
H2AFZ,-0.9848627691839307,0.050493931011874375,2.6516665532419987e-36,-0.14135335583513844,0.3215553555725417,0.6317368263173683,1.70343059380266e-34,0.8440334686398359,107548.0,cM,far
LAMTOR3,0.20078875958205375,0.09602670190104665,0.035896410358964105,-0.5925366145282716,0.5337974526051682,0.29357064293570645,0.04458595130432819,0.6639268846224622,51670.0,cM,far
PYURF,-0.278452127836561,0.090572237101666,0.0028997100289971,-0.47649263656839613,0.441235623119606,0.28887111288871115,0.004011140660266445,0.6618074283869758,26137.0,cM,far
HSD17B11,-0.03381113473001482,0.0830945001462114,0.6907309269073093,-0.5704572945342554,0.5307226616024489,0.3331666833316668,0.720801733991643,0.7002547141119221,149.0,cM,far
MRPS18C,0.5299103061490683,0.07096255425815166,1.4384774489363435e-06,-0.5589523144405845,0.5219192874212295,0.26307369263073693,4.96816082363821e-06,0.6430690264306902,168984.0,cM,far
HPSE,1.2590816096164952,0.04864871820274625,1.4754384660956788e-06,-0.6155859364104276,0.18056472419701253,0.0015998400159984002,5.073991812740172e-06,0.029197080291970805,295023.0,cM,far
HNRNPDL,-0.7361617027238925,0.08939233268782416,9.51408888421458e-10,-0.7220390186850059,0.4305284150418019,0.11608839116088392,5.6591210177957835e-09,0.4527306305514027,54972.0,cM,far
CCNI,-0.06345677936099,0.039112481137530984,0.10688931106889311,-0.39703567759970015,0.3280861262634038,0.22047795220477953,0.12576134327959146,0.6093390660933906,658959.0,cM,far
NFKB1,0.05242791181559553,0.07958131377042532,0.5148485151484852,-0.17324518562378283,0.37191940094299564,0.6214378562143785,0.554558494519428,0.8407996605562695,158284.0,cM,far
RHOA,-0.08016358443457089,0.029884864806037983,0.007799220077992201,0.10736515629937797,0.26732083735580725,0.6715328467153284,0.010266842168242193,0.8676442090304244,938678.0,cM,far
TRA2B,-0.14600325307963277,0.08420316096082958,0.0817918208179182,0.30925375105034364,0.4223814201550504,0.44985501449855014,0.0975911324172189,0.7735194360649588,448269.0,cM,far
AP2M1,-0.3455365998633305,0.05051633831570179,8.798155797286352e-08,-0.17659900136455564,0.35189070106788184,0.5943405659434057,4.002787028453791e-07,0.8337204640477539,620728.0,cM,far
NDUFB4,-0.013161911742923806,0.05175711937761223,0.8005199480051994,-0.3192941566076894,0.38253567689457196,0.525047495250475,0.8214920360999043,0.7967376032349818,1963231.0,cM,far
COX17,0.4942524669137571,0.06497536386200196,0.0008009002578786943,1.3084085048364171,0.39957831558244034,0.031296870312968704,0.0012536508909875078,0.2382121977375722,2886726.0,cM,far
ATG3,1.0629030094160417,0.039776020201604326,2.7258035361377677e-06,0.703803219476651,0.2966729719731255,0.021097890210978902,8.668595007994565e-06,0.19035512179119166,6532291.0,cM,far
CD47,1.4248687373938795,0.041931213923950626,3.1202480573883475e-10,0.041424463312892124,0.17817941845571364,0.815918408159184,1.9806792016465162e-09,0.9371391219087047,2050263.0,cM,far
BBX,1.1133753241138566,0.09168603415372414,8.104173918598144e-05,-0.14813242576116678,0.4805246981226019,0.7477252274772522,0.0001622855774721773,0.9095707675828484,1518459.0,cM,far
RPL24,-0.4441249225097995,0.02706089928335638,2.9694376151719475e-22,0.32884722751264944,0.2327196077950477,0.1476852314768523,6.623495569397428e-21,0.5003849825987865,111675.0,cM,far
TFG,0.6346776549749397,0.08269506414509216,5.842434463445835e-05,-0.709475591401251,0.5269206215047159,0.21387861213878612,0.00012411309190865093,0.6061556755936192,831453.0,cM,far
CLDND1,0.5085691982464857,0.07469151818913325,0.00012342996548665857,-0.2512062027744923,0.31387912658438466,0.4350564943505649,0.00023376005256081801,0.7647941989170886,3050862.0,cM,far
CHMP2B,-0.037206999619464526,0.08189003518000192,0.6514348565143485,0.5344042683038144,0.4578724159210113,0.23557644235576441,0.6842409284251431,0.6215046804022389,781537.0,cM,far
PPP4R2,-0.05340142406240486,0.09300947463674496,0.565043495650435,0.24390655414864235,0.5625138367750764,0.6586341365863414,0.6009667907381447,0.8630404496255104,851761.0,cM,far
ARL6IP5,-0.47130327887016016,0.056519291648358644,2.1976662177871033e-09,0.1917173031261228,0.3176967440702925,0.5356464353564644,1.2340741069112195e-08,0.8018730715382838,639782.0,cM,far
TMF1,-0.027778133027454997,0.12404687835736174,0.8227177282271773,0.1562746819152107,0.6514177499374684,0.8183181681831817,0.8410468946739953,0.9371391219087047,672484.0,cM,far
ARF4,-0.2880905903298431,0.06692083193348493,6.019394369997089e-05,-0.6016907136575433,0.44662184824646983,0.18968103189681032,0.00012703215976629862,0.5769464720194648,385621.0,cM,far
SELK,0.35977794994548773,0.03744502585996301,8.829926280094149e-05,-0.06443691146171798,0.2798212483764103,0.8141185881411859,0.00017389064889071398,0.9371391219087047,544099.0,cM,far
PRKCD,0.30801902742130566,0.09675180535595247,0.0014998500149985001,-0.6485494717680843,0.5469858728412975,0.24247575242475752,0.002215969755370369,0.6301230718352113,166199.0,cM,far
SPCS1,-0.6762893822504107,0.08442382935945347,1.0990527503555465e-09,-0.29965608034183916,0.45567338519021716,0.5049495050494951,6.489259989231646e-09,0.7911696635214528,576591.0,cM,far
TWF2,-1.2716151952095431,0.08877321218177685,4.045538941818884e-14,0.1793455002310549,0.4417715980655601,0.6786321367863214,3.913937072627185e-13,0.8741329555897659,103865.0,cM,far
RPL29,-0.38338441774702936,0.02357370795821077,1.2030575857102834e-15,0.3730189565189581,0.15781299885865957,0.021097890210978902,1.3626618878602289e-14,0.19035512179119166,85032.0,cM,far
MANF,0.16896314721535546,0.06119861576796947,0.0057994200579942,0.3767242882010319,0.1931155801164425,0.0522947705229477,0.007716544004257403,0.32302077484559233,693240.0,cM,far
HCLS1,-0.6143786286299626,0.05207897070426419,1.5017582700601133e-14,0.7168010545761389,0.32700703982468277,0.09019098090190981,1.5073898635728388e-13,0.4075323560080967,903253.0,cM,far
CD86,0.7868088747377722,0.04969206080115737,7.876475338053438e-06,0.2397607709865255,0.23975553811184294,0.31596840315968405,2.1734741224937835e-05,0.6875951971198544,472580.0,cM,far
CSTA,0.0327831004341737,0.08611077086117758,0.7028297170282972,0.46364020730742456,0.38243026180000095,0.2166783321667833,0.7307296437238554,0.6061556755936192,238919.0,cM,far
TPRA1,0.25516017409345193,0.07222457640305163,0.00400503141332474,0.13693942840485318,0.3332872519290362,0.6762323767623237,0.005427915991392011,0.87231260809662,951102.0,cM,far
NDUFB5,-0.27557800564099516,0.073834115733121,0.0009417254488166511,0.15134228896036073,0.37404268101146304,0.6657334266573343,0.0014598562459455034,0.8651524815156025,152855.0,cM,far
MRPL47,-0.4429507817360983,0.09471152483349791,4.2626250167530823e-05,-0.8919735394698661,0.5556205555843637,0.1264873512648735,9.390638925796228e-05,0.4610430359678965,152804.0,cM,far
FNDC3B,-0.13949959885136365,0.049243433889849635,0.005599440055994401,-0.04775427328940725,0.2990666892378192,0.8628137186281372,0.007475229201934337,0.9510493013842062,31276.0,cM,far
SKIL,-0.6308688749104396,0.07895463327348623,4.051283479532431e-10,0.04347032176398431,0.45062292651583863,0.9167083291670833,2.4928587234211046e-09,0.9730558999618876,801863.0,cM,far
SEC62,-0.7233016406540609,0.04596205935338339,4.9216284608270056e-26,-0.5720522470644985,0.2840394773851071,0.0542945705429457,1.5200260207861868e-24,0.33154783380977493,1198010.0,cM,far
PDCD10,0.20285299378031088,0.06544645218601955,0.0026997300269973002,0.2837739574389017,0.5375255279256481,0.618938106189381,0.0037604218762859187,0.8404254009674919,3448199.0,cM,far
MFSD1,0.1258741232699049,0.08007891530719209,0.11738826117388261,0.3673501506013764,0.42084208383808763,0.3601639836016398,0.1375095167361455,0.7221265389066586,1557062.0,cM,far
TIPARP,0.3397836405119718,0.08758063412790294,0.0036784536873633315,0.13459312284158323,0.459286105979572,0.7827217278272173,0.0050320243798173,0.9263456852546138,478885.0,cM,far
