gene_1,gene_2,corr_coef,corr_pval,corr_fdr,ctrl,stim,ctrl_mag,stim_mag,sig,TF
NFE2L2,LAMTOR5,0.22370112969578712,0.1299,0.32392903225806446,0.13190696094693413,0.3556080906427212,0.13190696094693413,0.3556080906427212,False,1
NFE2L2,S100A11,0.13329141885354737,0.1439,0.33288497409326423,0.24763506198982116,0.3809264808433684,0.24763506198982116,0.3809264808433684,False,1
NFE2L2,LMNA,0.13785691420861718,0.1994,0.36299265306122447,0.24577511661496232,0.3836320308235794,0.24577511661496232,0.3836320308235794,False,1
NFE2L2,CREG1,0.2608970522373977,0.0295,0.21796363636363633,0.12980017745735914,0.4012092158972893,0.12980017745735914,0.4012092158972893,False,1
NFE2L2,CACYBP,0.2160339449809571,0.0505,0.2537142857142857,0.1349477848770192,0.35098172985797615,0.1349477848770192,0.35098172985797615,False,1
NFE2L2,ARPC5,0.10970412784748942,0.3536,0.4875726708074534,0.30397167691298255,0.41367580476047183,0.30397167691298255,0.41367580476047183,False,1
NFE2L2,ARF1,0.2832526865645799,0.0395,0.23076315789473684,0.09367165684646418,0.3808818030741161,0.09367165684646418,0.3808818030741161,False,1
NFE2L2,HNRNPU,0.3308133552679626,0.0366,0.222,0.14471600687659136,0.4553078405582183,0.14471600687659136,0.4553078405582183,False,1
NFE2L2,LAPTM4A,0.30322595215747233,0.0233,0.21068235294117646,0.21129406831681274,0.48079081820114533,0.21129406831681274,0.48079081820114533,False,1
NFE2L2,RAB10,0.2741417355810687,0.0642,0.2537142857142857,0.22688062410023693,0.40966223917837935,0.22688062410023693,0.40966223917837935,False,1
NFE2L2,RTN4,0.20449943669766202,0.1205,0.31493023255813957,0.21021505220618922,0.414714488903851,0.21021505220618922,0.414714488903851,False,1
NFE2L2,RAB1A,-0.10716840020763801,0.4636,0.5608675749318801,0.41160293614577437,0.35003211678625673,0.41160293614577437,0.35003211678625673,False,1
NFE2L2,ANXA4,0.42228967442322396,0.008,0.12685714285714286,-0.010797441655576466,0.3649579293280262,0.010797441655576466,0.3649579293280262,True,1
NFE2L2,NAGK,0.36528371460076875,0.0058,0.12474285714285713,0.05692531917833393,0.4320996266184989,0.05692531917833393,0.4320996266184989,True,1
NFE2L2,MOB1A,0.24618442028003445,0.0558,0.2537142857142857,0.10808574525323243,0.3542701655332667,0.10808574525323243,0.3542701655332667,False,1
NFE2L2,ACTR3,0.27503769182017973,0.056,0.2537142857142857,0.10666668776677564,0.3817043795869552,0.10666668776677564,0.3817043795869552,False,1
NFE2L2,NMI,0.25621028849874916,0.0703,0.2537142857142857,0.09714821436743437,0.3610211109498312,0.09714821436743437,0.3610211109498312,False,1
NFE2L2,SSB,0.12312753544520547,0.3278,0.4710135922330097,0.2490261334371748,0.39179571454981854,0.2490261334371748,0.39179571454981854,False,1
NFE2L2,HNRNPA3,-0.46266123636002715,0.0351,0.222,0.4347952873409981,0.005189358757460552,0.4347952873409981,0.005189358757460552,False,1
NFE2L2,ARPC2,0.20326196905017538,0.074,0.2566875,0.1951621556374805,0.39842412468765576,0.1951621556374805,0.39842412468765576,False,1
NFE2L2,RAB5A,0.33899418680449983,0.0323,0.21796363636363633,0.020187158400473974,0.4026779058982551,0.020187158400473974,0.4026779058982551,False,1
NFE2L2,HIGD1A,-0.3718445185564168,0.1136,0.3108,0.4647822560195771,-0.044977189509141716,0.4647822560195771,0.044977189509141716,False,1
NFE2L2,CCR1,0.22220659221687708,0.1352,0.32392903225806446,0.05279214198050877,0.465663301601321,0.05279214198050877,0.465663301601321,False,1
NFE2L2,UQCRC1,0.2790667924070668,0.2181,0.37975058823529406,0.14757935666397262,0.488609772756453,0.14757935666397262,0.488609772756453,False,1
NFE2L2,MFSD1,0.23009077322708618,0.1629,0.34290140845070427,0.14150875406100447,0.41788553185847677,0.14150875406100447,0.41788553185847677,False,1
NFE2L2,LAP3,0.40311224268869966,0.0001,0.0111,0.09541339783177961,0.4985256405204789,0.09541339783177961,0.4985256405204789,True,1
NFE2L2,TMEM165,0.33948172428309786,0.0675,0.2537142857142857,0.18326514218187273,0.5324405752030462,0.18326514218187273,0.5324405752030462,False,1
NFE2L2,ANXA5,0.07978755906686526,0.3927,0.518925,0.32994918959364267,0.4097367486605078,0.32994918959364267,0.4097367486605078,False,1
NFE2L2,SLC7A11,0.1906956226544376,0.1517,0.339882,0.19916613195044297,0.38986175460488043,0.19916613195044297,0.38986175460488043,False,1
NFE2L2,CCT5,0.16338439638625382,0.3266,0.470812987012987,0.00724290354144323,0.36217628773738963,0.00724290354144323,0.36217628773738963,False,1
NFE2L2,GPBP1,0.31828125791086337,0.0685,0.2537142857142857,0.14512607952296044,0.36631270688483414,0.14512607952296044,0.36631270688483414,False,1
NFE2L2,TNFAIP8,0.15443821650811543,0.2156,0.37975058823529406,0.22602587978757036,0.3804640962956856,0.22602587978757036,0.3804640962956856,False,1
NFE2L2,SNX2,0.13666206595903493,0.3996,0.5249183431952663,0.2531841901527705,0.36429000425653185,0.2531841901527705,0.36429000425653185,False,1
NFE2L2,CD74,0.1907010137510979,0.036,0.222,0.3039928340136336,0.49469384776473135,0.3039928340136336,0.49469384776473135,False,1
NFE2L2,TMED9,0.2822426497661042,0.0514,0.2537142857142857,0.16291277803591184,0.44515542780201595,0.16291277803591184,0.44515542780201595,False,1
NFE2L2,DEK,-0.17395874145679888,0.3179,0.46817821782178215,0.4071246604426719,0.2628371857491064,0.4071246604426719,0.2628371857491064,False,1
NFE2L2,HLA-A,0.18266044250682717,0.0543,0.2537142857142857,0.20177446095420534,0.3844349034610324,0.20177446095420534,0.3844349034610324,False,1
NFE2L2,PPP1R11,0.3666772881997488,0.072,0.2537142857142857,0.015160336893643756,0.36782984749997094,0.015160336893643756,0.36782984749997094,False,1
NFE2L2,HLA-C,0.12718694151463045,0.2574,0.40671032028469756,0.24543632882965072,0.37262327034428105,0.24543632882965072,0.37262327034428105,False,1
NFE2L2,HLA-B,0.15742553370375115,0.1094,0.3108,0.32676033584527076,0.48418586954902176,0.32676033584527076,0.48418586954902176,False,1
NFE2L2,HLA-DRA,0.1121902149458886,0.2111,0.3749136,0.30889660995851337,0.42108682490440186,0.30889660995851337,0.42108682490440186,False,1
NFE2L2,HLA-DRB1,0.15112102133940036,0.1147,0.3108,0.2542259854939033,0.4053470068333036,0.2542259854939033,0.4053470068333036,False,1
NFE2L2,HLA-DMA,0.14958064459144235,0.1736,0.344787610619469,0.22063414545657623,0.37021479004801844,0.22063414545657623,0.37021479004801844,False,1
NFE2L2,HLA-DPA1,0.09422845628451526,0.305,0.459,0.3629188740270706,0.45714733031158583,0.3629188740270706,0.45714733031158583,False,1
NFE2L2,HLA-DPB1,0.08922115004041464,0.3195,0.46817821782178215,0.2910516541821992,0.3802728042226137,0.2910516541821992,0.3802728042226137,False,1
NFE2L2,PLA2G7,0.06702610071079662,0.4768,0.5737105691056911,0.3131785610912505,0.380204661802047,0.3131785610912505,0.380204661802047,False,1
NFE2L2,SNX3,0.2973835618536137,0.0092,0.13073333333333334,0.1462986001524423,0.45522152835935287,0.1462986001524423,0.45522152835935287,True,1
NFE2L2,SERINC1,0.28766696353331855,0.226,0.38445977011494253,0.04636917132486522,0.3614251790604358,0.04636917132486522,0.3614251790604358,False,1
NFE2L2,STX11,-0.1340521000608397,0.3576,0.4894929230769231,0.3821679930776692,0.27825956135017177,0.3821679930776692,0.27825956135017177,False,1
NFE2L2,ACTB,0.250889981539574,0.0023,0.0851,0.19871098229710796,0.44960096383668174,0.19871098229710796,0.44960096383668174,True,1
NFE2L2,HNRNPA2B1,0.1342349991931446,0.2635,0.4119507042253521,0.2865927693822701,0.42082776857541454,0.2865927693822701,0.42082776857541454,False,1
NFE2L2,CPVL,0.26921916739737217,0.0488,0.2537142857142857,0.13344319341646949,0.4026623608138415,0.13344319341646949,0.4026623608138415,False,1
NFE2L2,SEPT7,-0.17239766361422865,0.311,0.4633691275167785,0.35207366504764753,0.1796760014334189,0.35207366504764753,0.1796760014334189,False,1
NFE2L2,TFEC,0.2279502158049158,0.1627,0.34290140845070427,0.13964805762555518,0.38905567852700745,0.13964805762555518,0.38905567852700745,False,1
NFE2L2,C7orf73,0.28904851549380456,0.0888,0.29200291970802916,0.05811341231202803,0.3517456487300925,0.05811341231202803,0.3517456487300925,False,1
NFE2L2,CYBB,0.44428948243109856,0.0003,0.02664,0.038561837855555246,0.4828513202866535,0.038561837855555246,0.4828513202866535,True,1
NFE2L2,PGK1,0.12141915064042935,0.3405,0.4784240506329115,0.25906782024959657,0.3804869708900258,0.25906782024959657,0.3804869708900258,False,1
NFE2L2,MORF4L2,0.1092240684161163,0.4968,0.5873553191489361,0.24628997345091294,0.3555140418670291,0.24628997345091294,0.3555140418670291,False,1
NFE2L2,UBE2A,0.18056393367911078,0.2598,0.40869964664310954,0.1517399811726092,0.39167046337695527,0.1517399811726092,0.39167046337695527,False,1
NFE2L2,SLC25A37,-0.194209415917707,0.1053,0.3108,-0.1136517779649833,-0.3078611938826902,0.1136517779649833,0.3078611938826902,False,1
NFE2L2,ATP6V1H,0.23218296007107023,0.122,0.31493023255813957,0.14093682568195373,0.3542240267233667,0.14093682568195373,0.3542240267233667,False,1
NFE2L2,SDCBP,0.0683116962697292,0.4506,0.5589687150837989,0.36836712527784193,0.43667882154757104,0.36836712527784193,0.43667882154757104,False,1
NFE2L2,UQCRB,-0.33169494113102516,0.0362,0.222,0.004871989111946926,-0.30780687645551674,0.004871989111946926,0.30780687645551674,False,1
NFE2L2,ZNF706,0.24051842884710506,0.0318,0.21796363636363633,0.2680240565782175,0.5085424854253224,0.2680240565782175,0.5085424854253224,False,1
NFE2L2,DERL1,0.31667388759277,0.0854,0.28725454545454543,0.12376973107982989,0.4255132813402578,0.12376973107982989,0.4255132813402578,False,1
NFE2L2,DNAJA1,0.13213129806868054,0.2001,0.36299265306122447,0.23263278989700403,0.3647640879656845,0.23263278989700403,0.3647640879656845,False,1
NFE2L2,CLTA,0.31104626986090594,0.0296,0.21796363636363633,0.09834359848883288,0.4093898683497386,0.09834359848883288,0.4093898683497386,False,1
NFE2L2,AAED1,0.231369461977754,0.1447,0.33288497409326423,0.1057777033668447,0.37352111295177737,0.1057777033668447,0.37352111295177737,False,1
NFE2L2,ATP6V1G1,0.18647492751562014,0.0977,0.3054845070422535,0.16838660885903808,0.3548615363746581,0.16838660885903808,0.3548615363746581,False,1
NFE2L2,RAB18,0.1946622284188884,0.1882,0.3599435897435898,0.1319115654691121,0.3552931915705661,0.1319115654691121,0.3552931915705661,False,1
NFE2L2,HNRNPF,-0.14187147384259252,0.3763,0.5047649546827795,0.3636953882627672,0.22182391442017466,0.3636953882627672,0.22182391442017466,False,1
NFE2L2,PCGF5,0.3627091054068088,0.017,0.1786090909090909,0.14665549369237324,0.5212416285179307,0.14665549369237324,0.5212416285179307,False,1
NFE2L2,TALDO1,0.18594291407219937,0.0552,0.2537142857142857,0.2684540959992596,0.4543970100714589,0.2684540959992596,0.4543970100714589,False,1
NFE2L2,RHOG,0.39550826866256633,0.0071,0.1263692307692308,-0.029210643188227702,0.3662976254743384,0.029210643188227702,0.3662976254743384,True,1
